frequency,power,task,island,voltage,time,howmany,time_rel
200000,44015.48464912281,cacherate-80,little,917593.201754386,13.000416666666666,4,2.1283083219645293
300000,62261.57675438596,cacherate-80,little,917502.7412280702,8.632916666666667,4,1.413301500682128
400000,72524.16447368421,cacherate-80,little,917447.9166666666,6.47125,4,1.0594133697135062
500000,83399.64254385965,cacherate-80,little,917431.4692982456,5.226666666666667,4,0.8556616643929058
600000,101968.81359649122,cacherate-80,little,953750.0,4.74875,4,0.7774215552523874
700000,121939.18859649122,cacherate-80,little,990178.1798245612,4.525416666666667,4,0.7408594815825376
800000,143623.19078947368,cacherate-80,little,1027489.0350877192,4.355416666666667,4,0.7130286493860846
900000,166966.81359649124,cacherate-80,little,1063766.4473684211,4.139583333333333,4,0.6776944065484312
1000000,193083.6798245614,cacherate-80,little,1100518.0921052631,4.0975,4,0.6708049113233288
1100000,213354.7192982456,cacherate-80,little,1121022.4780701755,4.03125,4,0.6599590723055935
1200000,243676.2258771929,cacherate-80,little,1157587.7192982456,3.990416666666667,4,0.653274215552524
1300000,285031.4298245614,cacherate-80,little,1206367.8728070175,3.9895833333333335,4,0.6531377899045021
1400000,327629.7609649123,cacherate-80,little,1255422.149122807,4.007916666666667,4,0.6561391541609822
1500000,372690.0307017544,cacherate-80,little,1291965.4605263155,4.011666666666667,4,0.6567530695770805
