howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,little,gzip-5,200000,61439.0,62288.0,62356.0,63273.0,61495.05263157895,18360.0,38.4875,38.575,38.665,38.96,38.59458333333333,38.4,1.1129307444609986,917500.0,917500.0,917500.0,918750.0,917497.2587719298,916250.0
4,little,gzip-5,300000,86104.0,86104.0,86198.0,87936.0,85519.22368421052,17423.0,26.31,26.355,26.4025,26.44,26.35166666666667,26.21,0.7598884990628155,916250.0,916250.0,917500.0,917500.0,916628.2894736842,916250.0
4,little,gzip-5,400000,109920.0,109920.0,110836.0,111752.0,109546.69956140353,19257.0,20.2575,20.31,20.38,20.49,20.317916666666665,20.15,0.5858965732686114,916250.0,916250.0,916250.0,917500.0,916280.153508772,916250.0
4,little,gzip-5,500000,129156.0,130072.0,130988.0,131904.0,128786.32456140353,29344.0,16.695,16.74,16.76,16.85,16.72875,16.58,0.4823977507569568,916250.0,916250.0,916250.0,917500.0,916252.7412280702,915000.0
4,little,gzip-5,600000,161840.0,163744.0,163744.0,165648.0,162207.4254385965,33425.0,14.29,14.355,14.3925,14.59,14.362916666666669,14.21,0.4141755178545682,952500.0,952500.0,952500.0,955000.0,952491.7763157894,951250.0
4,little,gzip-5,700000,196612.0,198588.0,199576.0,202540.0,197933.7675438597,78289.0,12.65,12.71,12.7425,12.91,12.71375,12.61,0.3666194069303599,988750.0,988750.0,988750.0,991250.0,988750.0,987500.0
4,little,gzip-5,800000,236775.0,238825.0,239850.0,246000.0,236516.1754385965,41120.0,11.35,11.4,11.42,11.56,11.397083333333333,11.31,0.3286514153890517,1025000.0,1025000.0,1025000.0,1028750.0,1024821.8201754388,1021250.0
4,little,gzip-5,900000,273245.0,275080.0,276935.25,282219.0,273254.8442982456,154135.0,10.3475,10.395,10.42,10.48,10.389583333333333,10.31,0.2995986927476329,1055000.0,1056250.0,1057500.0,1065000.0,1056587.1710526317,1052500.0
4,little,gzip-5,1000000,306489.0,315153.0,317026.0,322436.0,311441.6447368421,162504.0,9.6125,9.65,9.6725,9.76,9.638333333333334,9.44,0.2779353102321334,1082500.0,1083750.0,1083750.0,1098750.0,1083618.4210526317,1082500.0
4,little,gzip-5,1100000,357760.0,361114.0,363350.0,370058.0,359029.4342105263,143136.0,8.9175,8.95,8.9725,9.04,8.950000000000001,8.89,0.2580862209833229,1118750.0,1118750.0,1118750.0,1136250.0,1119029.605263158,1118750.0
4,little,gzip-5,1200000,410980.0,414645.0,417316.0,422730.0,413258.6732456141,222897.0,8.41,8.45,8.5,8.62,8.461666666666666,8.33,0.2440044215888883,1155000.0,1155000.0,1156250.0,1167500.0,1155391.995614035,1155000.0
4,little,gzip-5,1300000,474770.0,479590.0,482000.0,492845.0,474859.5877192983,214368.0,7.96,7.99,8.03,8.2,8.002916666666668,7.89,0.2307757004854135,1205000.0,1205000.0,1205000.0,1218750.0,1205016.4473684211,1203750.0
4,little,gzip-5,1400000,545055.0,548814.0,550067.0,565103.0,546056.5964912281,186690.0,7.61,7.66,7.7325,7.86,7.675416666666667,7.57,0.2213317633488729,1253750.0,1253750.0,1253750.0,1270000.0,1253689.6929824562,1252500.0
4,little,gzip-5,1500000,607590.0,615330.0,623070.0,632100.0,613859.0811403509,320046.0,7.327500000000001,7.36,7.38,7.54,7.358333333333332,7.22,0.2121882058922477,1290000.0,1290000.0,1290000.0,1301250.0,1290063.048245614,1290000.0
