frequency,power,task,island,voltage,time,howmany,time_rel
200000,47170.79605263158,cacherate-60,little,918223.6842105264,14.040416666666667,4,2.130563985837127
300000,67408.97368421052,cacherate-60,little,917491.7763157894,9.3275,4,1.415402124430956
400000,78673.04385964913,cacherate-60,little,916916.1184210526,6.987916666666667,4,1.0603818917551846
500000,89839.625,cacherate-60,little,916959.9780701754,5.635000000000001,4,0.8550834597875571
600000,108708.125,cacherate-60,little,953741.7763157894,5.047916666666667,4,0.76599645928174
700000,129860.51754385963,cacherate-60,little,990013.7061403508,4.864583333333333,4,0.7381765300961052
800000,152465.02412280702,cacherate-60,little,1027467.105263158,4.607083333333333,4,0.6991021750126454
900000,176870.125,cacherate-60,little,1063769.1885964912,4.44125,4,0.673937784522003
1000000,203320.1469298245,cacherate-60,little,1099405.153508772,4.389583333333333,4,0.6660976226605969
1100000,225197.82894736843,cacherate-60,little,1120953.9473684211,4.309583333333333,4,0.6539580171977745
1200000,256334.1929824561,cacherate-60,little,1157604.1666666667,4.29375,4,0.6515553869499242
1300000,299200.649122807,cacherate-60,little,1206343.201754386,4.2825,4,0.6498482549317147
1400000,343692.7478070175,cacherate-60,little,1255342.653508772,4.316666666666666,4,0.6550328780981285
1500000,389051.125,cacherate-60,little,1292105.2631578948,4.230833333333333,4,0.6420080930703085
