[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  17913       tick           569      32206771       1995106          1318 
      2  17913       tick            29      46014879       2875922            56 
      3  17913       tick            33      45792682       2862027            59 
      4  17913       tick            28      45922785       2870184            54 
      5  17913       tick            30      45964344       2872778            55 
      6  17913       tick            28      45818016       2863617            54 
      7  17913       tick            26      45934314       2870894            52 
      8  17913       tick            27      45847005       2865436            53 
      9  17913       tick            26      45953056       2872061            52 
     10  17913       tick            26      45927257       2870444            52 
     11  17913       tick            26      45749488       2859349            52 
     12  17913       tick            26      45951348       2871955            52 
     13  17913       tick            26      45902167       2868895            52 
     14  17913       tick            26      45986655       2874160            52 
     15  17913       tick            26      45939474       2871235            52 
     16  17913       tick            26      45830788       2864430            52 
     17  17913       tick            26      45954156       2872140            52 
     18  17913       tick            26      46004946       2875308            52 
     19  17913       tick            26      45866207       2866634            52 
     20  17913       tick            26      45974264       2873390            52 
     21  17913       exit            39      19506661       1219203           126 
