[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15257       tick          2152         10414        409244 
      2  15257       tick        633640          2335       1400118 
      3  15257       tick        938843            68       1876034 
      4  15257       tick        933005           102       1864341 
      5  15257       tick        944316            97       1886869 
      6  15257       tick        944496            75       1887272 
      7  15257       tick        937309            93       1872893 
      8  15257       tick        941505            89       1881299 
      9  15257       tick        943160            93       1884559 
     10  15257       tick        937614           115       1873530 
     11  15257       tick        946718           106       1891698 
     12  15257       tick        943171            80       1884626 
     13  15257       tick        941354           111       1880967 
     14  15257       tick        927567           110       1853481 
     15  15257       tick        936874            92       1872034 
     16  15257       tick        942917            83       1884111 
     17  15257       tick        941820           117       1881898 
     18  15257       tick        939720           115       1877763 
     19  15257       tick        943909            84       1886106 
     20  15257       tick        943289           101       1884820 
     21  15257       tick        940515           106       1879282 
     22  15257       tick        944622            81       1887489 
     23  15257       tick        939758            81       1877886 
     24  15257       tick        921541           125       1841471 
     25  15257       tick        942160           106       1882612 
     26  15257       tick        943632            90       1885547 
     27  15257       tick        937823           100       1873939 
     28  15257       tick        942648           106       1883576 
     29  15257       tick        941177           103       1880634 
     30  15257       tick        940987            83       1880274 
     31  15257       tick        940288            96       1878852 
     32  15257       tick        944436            81       1887157 
     33  15257       tick        942212           105       1882700 
     34  15257       tick        936610           121       1871514 
     35  15257       tick        941984           107       1882239 
     36  15257       tick        943656            84       1885583 
     37  15257       tick        939839           105       1877960 
     38  15257       tick        941334           104       1880949 
     39  15257       tick        942434           103       1883135 
     40  15257       tick        937186           104       1872686 
     41  15257       tick        942000           106       1882245 
     42  15257       tick        944542            89       1887356 
     43  15257       tick        936822            91       1872035 
     44  15257       tick        933878           116       1866050 
     45  15257       tick        943203           110       1884678 
     46  15257       tick        943676            92       1885596 
     47  15257       tick        939268           106       1876843 
     48  15257       tick        829057           155       1656448 
     49  15257       exit             0             0             0 
