[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  20907       tick          5343         80943       1065495 
      2  20907       tick          6874        214289       2770380 
      3  20907       tick          6979        222384       2730618 
      4  20907       tick          7610        215880       2736452 
      5  20907       tick          7341        214702       2776143 
      6  20907       tick          6814        224423       2710714 
      7  20907       tick          7438        213594       2761360 
      8  20907       tick          7042        215043       2779928 
      9  20907       tick          6412        222775       2694815 
     10  20907       tick          9210        213290       2757009 
     11  20907       tick          7173        216066       2733056 
     12  20907       tick          7688        219856       2731217 
     13  20907       tick          8631        212491       2738020 
     14  20907       tick          7064        224031       2711771 
     15  20907       tick          9054        211388       2740751 
     16  20907       tick          6627        211455       2678345 
     17  20907       tick          9108        223215       2748079 
     18  20907       tick          8039        213681       2769672 
     19  20907       tick          6271        221194       2740621 
     20  20907       tick          9485        213421       2693771 
     21  20907       tick          7985        214838       2767412 
     22  20907       tick          6274        225179       2726980 
     23  20907       tick          7447        212403       2755796 
     24  20907       tick          7919        217053       2733657 
     25  20907       tick          7324        219215       2724027 
     26  20907       tick          8434        214839       2772853 
     27  20907       tick          6498        218870       2734579 
     28  20907       tick          8343        216568       2718321 
     29  20907       tick          7475        215095       2780038 
     30  20907       tick          8542        220691       2662500 
     31  20907       tick          6727        204677       2677983 
     32  20907       tick          7145        226321       2828594 
     33  20907       tick          7945        220321       2731993 
     34  20907       tick          7593        215172       2777978 
     35  20907       tick          7181        219199       2730157 
     36  20907       tick          8259        217434       2730705 
     37  20907       tick          7828        214339       2766836 
     38  20907       tick          6644        222807       2691277 
     39  20907       tick          6695        215270       2780376 
     40  20907       tick          8964        215391       2719566 
     41  20907       tick          7670        218389       2723074 
     42  20907       tick          7699        214586       2775606 
     43  20907       tick          6616        218096       2725600 
     44  20907       tick          7151        220793       2738830 
     45  20907       tick          7172        214892       2778694 
     46  20907       tick          6777        222901       2695691 
     47  20907       tick          7755        214467       2776148 
     48  20907       tick          7270        216284       2787545 
     49  20907       tick          7324        222095       2684449 
     50  20907       tick          9657        212583       2751699 
     51  20907       tick          6564        216391       2730746 
     52  20907       tick          7224        222383       2737167 
     53  20907       tick          7457        216117       2783776 
     54  20907       tick          7119        218819       2709638 
     55  20907       tick          7323        218874       2761772 
     56  20907       tick          6453        215785       2788217 
     57  20907       tick          7815        220806       2666870 
     58  20907       tick          6751        216041       2785776 
     59  20907       tick          7451        214978       2713821 
     60  20907       tick          9396        217363       2701673 
     61  20907       tick          7034        215737       2783846 
     62  20907       tick          7144        218279       2700225 
     63  20907       tick          7857        218272       2756346 
     64  20907       tick          7617        214420       2782476 
     65  20907       tick          7114        222178       2688808 
     66  20907       tick          6989        215903       2784093 
     67  20907       tick          7172        209471       2668386 
     68  20907       tick          6433        227443       2808152 
     69  20907       tick          7046        214535       2776461 
     70  20907       tick          8571        211995       2686466 
     71  20907       tick          7504        221777       2743706 
     72  20907       tick          8254        214618       2770470 
     73  20907       tick          6832        222445       2689636 
     74  20907       tick          7684        215084       2782258 
     75  20907       tick          7199        214578       2752030 
     76  20907       tick          6366        223676       2725677 
     77  20907       tick          6746        214051       2777511 
     78  20907       tick          8186        212716       2697681 
     79  20907       tick          7102        223508       2755328 
     80  20907       tick         10588        208301       2709455 
     81  20907       tick          6129        221996       2726149 
     82  20907       tick          6631        207558       2681748 
     83  20907       tick          8536        222982       2823272 
     84  20907       tick          7181        223824       2723105 
     85  20907       tick          7067        215210       2777853 
     86  20907       tick          8011        214038       2706770 
     87  20907       tick          7577        222319       2749901 
     88  20907       tick          7621        212589       2749014 
     89  20907       tick          6530        218809       2735144 
     90  20907       tick          8854        218637       2740517 
     91  20907       tick          7183        213045       2764872 
     92  20907       tick          5996        224901       2718375 
     93  20907       tick          8004        213978       2765812 
     94  20907       tick          7165        213705       2702771 
     95  20907       tick          7837        223172       2761750 
     96  20907       tick          7964        212644       2750943 
     97  20907       tick          6172        215843       2737051 
     98  20907       tick          7754        221029       2737344 
     99  20907       tick          7450        214181       2760859 
    100  20907       tick          8218        221943       2688459 
    101  20907       tick          7034        213426       2761007 
    102  20907       tick          7070        218097       2746254 
    103  20907       tick          7234        220690       2740923 
    104  20907       tick          7473        212470       2752055 
    105  20907       tick          7019        216874       2735586 
    106  20907       tick          8014        223188       2748618 
