,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,39553.650952858574,0.0,0.0,0.0,3079613.8415245735,612807.4222668004,5017961.885656971,39553.650952858574
std,0.0,0.0,0.0,0.0,0.0,0.0,672.9496336049757,0.0,0.0,0.0,20901.238625768718,4192.7726440871675,2876.3946599735914,672.9496336049757
min,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,37972.0,0.0,0.0,0.0,3068000.0,611000.0,5010000.0,37972.0
25%,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,38946.0,0.0,0.0,0.0,3072000.0,612000.0,5019000.0,38946.0
50%,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,39433.0,0.0,0.0,0.0,3076000.0,612000.0,5019000.0,39433.0
75%,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,39920.0,0.0,0.0,0.0,3080000.0,613000.0,5019000.0,39920.0
max,2.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,41868.0,0.0,0.0,0.0,3267000.0,651000.0,5019000.0,41868.0
