power,island,task,time,howmany,frequency,time_rel
1621317.0,cpu,cacherate-0,,0,599999,
1684742.0,cpu,cacherate-0,5.162291751919999,1,599999,0.4581871398567836
1759104.0,cpu,cacherate-0,5.110288539523333,2,599999,0.4535715148017814
1839503.0,cpu,cacherate-0,5.197124262202221,3,599999,0.4612787528510138
1900213.2796780684,cpu,cacherate-0,5.402073308566668,4,599999,0.4794693205063919
