[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13410       tick       2574024       1713244        856899         13330 
      2  13410       tick       4154662       2769774       1384888         21704 
      3  13410       tick       4163797       2775865       1387932         21703 
      4  13410       tick       4162152       2774768       1387384         21765 
      5  13410       tick       4159674       2773116       1386558         21739 
      6  13410       tick       4148097       2765399       1382698         21689 
      7  13410       tick       4151859       2767906       1383953         21611 
      8  13410       tick       4136794       2757864       1378930         21595 
      9  13410       tick       4115384       2743590       1371794         21540 
     10  13410       tick       4094658       2729772       1364886         21365 
     11  13410       tick       4089966       2726644       1363322         21419 
     12  13410       tick       4109001       2739335       1369666         21538 
     13  13410       tick       4133587       2755725       1377862         21592 
     14  13410       tick       4165444       2776962       1388482         21750 
     15  13410       tick       4168359       2778906       1389453         21825 
     16  13410       tick       4148763       2765842       1382921         21671 
     17  13410       tick       4164593       2776395       1388198         21765 
     18  13410       tick       4143907       2762606       1381301         21561 
     19  13410       tick       4108743       2739162       1369581         21508 
     20  13410       tick       4157733       2771822       1385911         21757 
     21  13410       tick       4137368       2758246       1379122         21645 
     22  13410       tick       4158583       2772388       1386195         21676 
     23  13410       tick       4149468       2766312       1383156         21632 
     24  13410       tick       4161951       2774634       1387317         21738 
     25  13410       tick       4148964       2765976       1382988         21716 
     26  13410       tick       4130012       2753342       1376670         21629 
     27  13410       tick       4167313       2778209       1389104         21806 
     28  13410       tick       4120874       2747250       1373624         21547 
     29  13410       tick       4164914       2776609       1388305         21725 
     30  13410       tick       4161298       2774199       1387099         21778 
     31  13410       tick       4156893       2771263       1385630         21745 
     32  13410       tick       4149685       2766457       1383228         21673 
     33  13410       exit        986571        657680        328824          5181 
