,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,40.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,7.7508579697275,100000.0,599999.0,599999.0,599999.0,599999.0,27.801646399,1896860.0,1869563.615
std,0.5058588872365902,0.0,0.0,0.0,0.0,0.0,0.5821534142306288,16432.968156801206,16273.190359276336
min,7.111566476,100000.0,599999.0,599999.0,599999.0,599999.0,25.739257,1660000.0,1644932.0
25%,7.117400358275001,100000.0,599999.0,599999.0,599999.0,599999.0,27.402362,1898000.0,1868772.25
50%,8.042427317,100000.0,599999.0,599999.0,599999.0,599999.0,27.775394,1898000.0,1870858.0
75%,8.1174989555,100000.0,599999.0,599999.0,599999.0,599999.0,28.210599,1898000.0,1872720.75
max,8.38834233,100000.0,599999.0,599999.0,599999.0,599999.0,29.920332,1961000.0,1914789.0
