[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1    533       tick       1416266          2352       3089057 
      2    533       tick       2136934            22       4270780 
      3    533       tick       2135071             9       4267138 
      4    533       tick       2139660             9       4276353 
      5    533       tick       2135362            15       4267768 
      6    533       tick       2133318            10       4263529 
      7    533       tick       2134427             9       4265848 
      8    533       tick       2134889             9       4266828 
      9    533       tick       2135149             9       4267300 
     10    533       tick       2138416             9       4273915 
     11    533       tick       2139098             8       4275221 
     12    533       tick       2136588             8       4270195 
     13    533       tick       2134248             8       4265518 
     14    533       tick       2131354             8       4259850 
     15    533       tick       2135351             9       4267687 
     16    533       tick       2134851             8       4266813 
     17    533       tick       2135954             9       4268864 
     18    533       tick       2138538             8       4274207 
     19    533       tick       2136867             8       4271040 
     20    533       tick       2132821             8       4262727 
     21    533       exit       1937221           104       3871685 
