,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,38328.222444889776,0.0,0.0,0.0,2948767.5350701404,586683.366733467,5017836.673346694,38331.1503006012
std,0.0,0.0,0.0,0.0,0.0,0.0,699.6928733152417,0.0,0.0,0.0,21582.38787845034,4266.209737501029,3020.8864627080475,696.828850432655
min,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,36511.0,0.0,0.0,0.0,2938000.0,585000.0,5010000.0,36511.0
25%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,37972.0,0.0,0.0,0.0,2942000.0,585000.0,5019000.0,37972.0
50%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,38459.0,0.0,0.0,0.0,2946000.0,586000.0,5019000.0,38459.0
75%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,38946.0,0.0,0.0,0.0,2950000.0,587000.0,5019000.0,38946.0
max,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,39920.0,0.0,0.0,0.0,3164000.0,629000.0,5019000.0,39920.0
