,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,8.0,4.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
mean,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,39338.035,0.0,0.0,0.0,3107826.25,618420.0,5018043.75,39338.64375
std,0.0,0.0,0.0,0.0,0.0,0.0,565.0370561906411,0.0,0.0,0.0,22344.521879199216,4508.215279493407,2775.150944715881,564.8764786491835
min,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,37972.0,0.0,0.0,0.0,3095000.0,616000.0,5010000.0,37972.0
25%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,38946.0,0.0,0.0,0.0,3103000.0,617000.0,5019000.0,38946.0
50%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,39433.0,0.0,0.0,0.0,3103000.0,618000.0,5019000.0,39433.0
75%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,39920.0,0.0,0.0,0.0,3106000.0,618000.0,5019000.0,39920.0
max,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,41381.0,0.0,0.0,0.0,3301000.0,657000.0,5019000.0,41381.0
