[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  21021       tick         14418         64091       1630537 
      2  21021       tick            10        188808       4556607 
      3  21021       tick           565         25669        852434 
      4  21021       tick            86          1611        358771 
      5  21021       tick            71          1547        359375 
      6  21021       tick            68          1529        358803 
      7  21021       tick            84          1459        359359 
      8  21021       tick            90          1451        359140 
      9  21021       tick            79          1529        359371 
     10  21021       tick           100          1488        359308 
     11  21021       tick            78          1531        358576 
     12  21021       tick           104          1507        358933 
     13  21021       tick            69          1519        358904 
     14  21021       tick            87          1509        359036 
     15  21021       tick            73          1544        359443 
     16  21021       tick            95          1554        359392 
     17  21021       tick            63          1504        359504 
     18  21021       tick            92          1607        356576 
     19  21021       tick            59          1457        359260 
     20  21021       tick            75          1553        358400 
     21  21021       tick            71          1583        358698 
     22  21021       tick            68          1523        358794 
     23  21021       tick            77          1549        358788 
     24  21021       tick            72          1522        359504 
     25  21021       tick            89          1470        359394 
     26  21021       tick            89          1519        359177 
     27  21021       tick            48          1536        359435 
     28  21021       tick            76          1521        359211 
     29  21021       tick           101          1520        359121 
     30  21021       tick           106          1525        358028 
     31  21021       tick            80          1542        358785 
     32  21021       tick            57          1477        359068 
     33  21021       tick            64          1458        359199 
     34  21021       tick            43          1460        359392 
     35  21021       tick            70          1464        359508 
     36  21021       tick            75          1516        359252 
     37  21021       tick            62          1454        359511 
     38  21021       tick            95          1618        356540 
     39  21021       tick            67          1505        358562 
     40  21021       tick           114          1500        358825 
     41  21021       tick            71          1498        358590 
     42  21021       tick            63          1464        359394 
     43  21021       tick            58          1507        359420 
     44  21021       tick            76          1408        359408 
     45  21021       tick           142          1527        356889 
     46  21021       tick            81          1416        359250 
     47  21021       tick           107          1540        356286 
     48  21021       tick            71          1520        358412 
     49  21021       tick            82          1468        359307 
     50  21021       tick            79          1560        358479 
     51  21021       tick            54          1561        358914 
     52  21021       tick            50          1473        359372 
     53  21021       tick            93          1495        359407 
     54  21021       tick            88          1496        359112 
     55  21021       tick            91          1450        359144 
     56  21021       tick            86          1481        359219 
     57  21021       tick            72          1543        359080 
     58  21021       tick            93          1600        356246 
     59  21021       tick            92          1603        358892 
     60  21021       tick            64          1533        358502 
     61  21021       tick            70          1537        359501 
     62  21021       tick            80          1560        359253 
     63  21021       tick            61          1525        359204 
     64  21021       tick            78          1533        359265 
     65  21021       tick            96          1541        359537 
     66  21021       tick            66          1563        358798 
     67  21021       tick            80          1566        358856 
     68  21021       tick           162          1624        355454 
     69  21021       tick            57          1494        358906 
     70  21021       tick            68          1501        358889 
     71  21021       tick            63          1408        359437 
     72  21021       tick            55          1475        358697 
     73  21021       tick            54          1535        359995 
     74  21021       tick           106          1409        359318 
     75  21021       tick            76          1525        358930 
     76  21021       tick            68          1410        359095 
     77  21021       tick            65          1506        359364 
     78  21021       tick            78          1619        355999 
     79  21021       tick            86          1505        359127 
     80  21021       tick            81          1571        358586 
     81  21021       tick            83          1515        359295 
     82  21021       tick            43          1552        359142 
     83  21021       tick            66          1494        359281 
     84  21021       tick            83          1532        359344 
     85  21021       tick            65          1538        358595 
     86  21021       tick            82          1493        359527 
     87  21021       tick            56          1570        358797 
     88  21021       tick           159          1571        356063 
     89  21021       tick            53          1532        359306 
     90  21021       tick            89          1416        359073 
     91  21021       tick            55          1471        359582 
     92  21021       tick           126          1491        359446 
     93  21021       tick            60          1423        359493 
     94  21021       tick            86          1440        359257 
     95  21021       tick            80          1495        358978 
     96  21021       tick            92          1456        359194 
     97  21021       tick            39          1512        359118 
     98  21021       tick            97          1596        356978 
     99  21021       tick            56          1503        359429 
    100  21021       tick            67          1529        359096 
    101  21021       tick            95          1495        359424 
    102  21021       tick            51          1521        359270 
    103  21021       tick            63          1620        358936 
    104  21021       tick           173          1530        355080 
    105  21021       tick            58          1524        359135 
    106  21021       tick            56          1445        359045 
    107  21021       tick            59          1453        359253 
    108  21021       tick            56          1491        359360 
    109  21021       tick            66          1445        359414 
    110  21021       tick            69          1491        358898 
    111  21021       tick            63          1467        359303 
    112  21021       tick            86          1428        358884 
    113  21021       tick            57          1551        358706 
    114  21021       tick            59          1465        359482 
    115  21021       tick           111          1565        358390 
    116  21021       tick           104          1464        359244 
    117  21021       tick            56          1468        359325 
    118  21021       tick            58          1525        356747 
    119  21021       tick            75          1496        359497 
    120  21021       tick            95          1516        358513 
    121  21021       tick            63          1454        359387 
    122  21021       tick            82          1562        358691 
    123  21021       tick            78          1466        359179 
    124  21021       tick            80          1484        358602 
    125  21021       tick            98          1500        358780 
    126  21021       tick            53          1489        359599 
    127  21021       tick            49          1507        359346 
    128  21021       tick            84          1455        359235 
    129  21021       tick            86          1476        359439 
    130  21021       tick            89          1424        358856 
    131  21021       tick            75          1505        358690 
    132  21021       tick            56          1472        358993 
    133  21021       tick            60          1466        358950 
    134  21021       tick            89          1464        359002 
    135  21021       tick            82          1447        359432 
    136  21021       tick            73          1475        359302 
    137  21021       tick            74          1468        359071 
    138  21021       tick           105          1510        357295 
    139  21021       tick            68          1428        359371 
    140  21021       tick           100          1519        358544 
    141  21021       tick            74          1493        358691 
    142  21021       exit          2394          3736        466314 
