[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8939       tick            38       2566805        820227          2190 
      2   8939       tick             2       4094327       1373890            71 
      3   8939       tick             2       4149614       1392427            61 
      4   8939       tick             2       4136254       1388128            66 
      5   8939       tick             0       4129411       1385731            59 
      6   8939       tick             1       4111646       1379826            79 
      7   8939       tick             1       4142923       1390213            61 
      8   8939       tick             2       4146596       1391541            59 
      9   8939       tick             1       4153663       1393991            64 
     10   8939       tick             1       4143135       1390420            61 
     11   8939       tick             1       4106257       1377911            59 
     12   8939       tick             2       4120956       1383026            65 
     13   8939       tick             1       4075202       1367538            63 
     14   8939       tick             1       4078784       1368669            85 
     15   8939       tick             1       4100921       1376289            76 
     16   8939       tick             0       4098118       1375214            69 
     17   8939       tick             1       4148312       1392303            63 
     18   8939       tick             0       4148606       1392375            60 
     19   8939       tick             1       4146163       1391304            65 
     20   8939       tick             1       4144993       1391026            60 
     21   8939       tick             1       4134335       1387542            65 
     22   8939       tick             2       4142760       1390179            63 
     23   8939       tick             1       4152171       1393443            61 
     24   8939       tick             0       4121324       1383165            64 
     25   8939       tick             1       4152860       1393581            55 
     26   8939       tick             2       4093588       1373643            69 
     27   8939       tick             1       4146772       1391722            59 
     28   8939       tick             0       4144819       1390882            59 
     29   8939       tick             2       4150257       1392876            59 
     30   8939       tick             1       4149993       1392782            62 
     31   8939       tick             0       4140334       1389388            58 
     32   8939       tick             1       4132784       1386685            65 
     33   8939       exit            12       1436249        481900           171 
