[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   4002       tick         15281        204940       7379425 
      2   4002       tick           350          4250       1510545 
      3   4002       tick           359          4244       1509905 
      4   4002       tick           302          4260       1511045 
      5   4002       tick           240          4176       1511647 
      6   4002       tick           239          4319       1512786 
      7   4002       tick           283          4315       1512702 
      8   4002       tick           294          4311       1512563 
      9   4002       tick           260          4259       1512651 
     10   4002       tick           335          4074       1468882 
     11   4002       tick           258          4230       1550543 
     12   4002       tick           321          4085       1511453 
     13   4002       tick           348          4098       1509065 
     14   4002       tick           254          3899       1511899 
     15   4002       tick           230          3878       1512480 
     16   4002       tick           290          3920       1510928 
     17   4002       tick           245          3874       1511298 
     18   4002       tick           301          3849       1511985 
     19   4002       tick           310          3868       1512838 
     20   4002       tick           306          3920       1511968 
     21   4002       tick           364          3698       1449474 
     22   4002       tick           289          4001       1555886 
     23   4002       tick           314          3853       1505823 
     24   4002       tick           275          3945       1511724 
     25   4002       tick           234          3894       1512923 
     26   4002       tick           294          3925       1512580 
     27   4002       tick           237          3773       1512321 
     28   4002       tick           283          3990       1513115 
     29   4002       tick           271          3881       1512363 
     30   4002       tick           255          4148       1508946 
     31   4002       tick           271          4092       1511961 
     32   4002       tick           261          4051       1512355 
     33   4002       tick           281          3993       1499083 
     34   4002       tick           295          4155       1524976 
     35   4002       tick           230          4013       1512530 
     36   4002       exit          2607          5926       1516968 
