[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   5666       tick           120      30568618       1207045          6458 
      2   5666       tick            16      36439321       1448012          4590 
      3   5666       tick            17      37186358       1476474          4104 
      4   5666       tick            13      37344825       1496848          3889 
      5   5666       tick            13      37126154       1472711          4274 
      6   5666       tick            15      37380811       1484990          4026 
      7   5666       tick            14      37333808       1486680          4020 
      8   5666       tick            17      36962386       1483306          4126 
      9   5666       tick            18      37162987       1475076          4064 
     10   5666       tick            13      36890498       1465230          4411 
     11   5666       tick            16      37218448       1491629          4049 
     12   5666       tick            12      36857006       1460557          4225 
     13   5666       tick            17      36991090       1469542          4213 
     14   5666       tick            14      37365148       1491438          3829 
     15   5666       tick            14      37225409       1480323          3925 
     16   5666       tick            17      37132993       1475753          4296 
     17   5666       tick            14      37320124       1481416          3966 
     18   5666       tick            17      37150807       1487066          4161 
     19   5666       tick            13      37295369       1482951          3937 
     20   5666       tick            15      37174805       1474814          4136 
     21   5666       tick            17      37060047       1478675          4188 
     22   5666       tick            19      36609510       1456041          4083 
     23   5666       tick            17      37630213       1496075          4035 
     24   5666       tick            14      31644029       1275930          8374 
     25   5666       tick            18      36808751       1459712          4280 
     26   5666       tick            15      37068379       1478400          4147 
     27   5666       tick            16      37290715       1486681          4025 
     28   5666       tick            15      37307009       1479625          4096 
     29   5666       tick            15      36970460       1472078          4323 
     30   5666       tick            18      37277490       1482819          4084 
     31   5666       tick            12      36854377       1465917          4444 
     32   5666       tick            13      37115952       1477583          4104 
     33   5666       tick            15      37253018       1481997          4025 
     34   5666       tick            16      36889918       1469830          4513 
     35   5666       tick            14      37184500       1474862          4119 
     36   5666       tick            13      37261735       1484130          3910 
     37   5666       tick            14      37162214       1482411          4246 
     38   5666       tick            15      37067008       1470060          4108 
     39   5666       tick            14      37049967       1477880          4359 
     40   5666       tick            13      37346436       1483606          4026 
     41   5666       tick            21      37358841       1485173          3993 
     42   5666       tick            31      36650539       1458798          4466 
     43   5666       tick            29      37199446       1475512          4002 
     44   5666       tick            33      37101163       1480811          4091 
     45   5666       tick            25      36378186       1446191          4194 
     46   5666       tick            28      37780731       1500805          4085 
     47   5666       tick            18      37024686       1478155          4294 
     48   5666       tick            16      37096202       1471473          4119 
     49   5666       tick             9      37172523       1482867          3967 
     50   5666       tick            12      37047283       1476329          4280 
     51   5666       exit            45       4893058        188647          1331 
