[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  10330       tick       3042989      15235900      15235900       7893313 
      2  10330       tick       4834532      24172674      24172674      11017252 
      3  10330       tick       4828721      24143630      24143630      10564034 
      4  10330       tick       4833588      24167970      24167970      11745425 
      5  10330       tick       4819487      24097462      24097462      10647351 
      6  10330       tick       4823796      24119009      24119009      10340381 
      7  10330       tick       4745937      23729711      23729711      12611719 
      8  10330       tick       4773542      23867742      23867742      13462209 
      9  10330       tick       4838653      24193293      24193293      13793289 
     10  10330       tick       4812124      24060648      24060648      13400590 
     11  10330       tick       4794181      23970945      23970945      12584325 
     12  10330       tick       4827691      24138477      24138477      13997920 
     13  10330       tick       4844773      24223892      24223892      13406293 
     14  10330       tick       4833944      24169749      24169749      12846420 
     15  10330       tick       4824680      24123426      24123426      13330936 
     16  10330       tick       4833039      24165219      24165219      12959932 
     17  10330       tick       4828146      24140752      24140752      13205230 
     18  10330       tick       4831212      24156083      24156083      13766305 
     19  10330       tick       4838193      24190986      24190986      12805767 
     20  10330       tick       4835595      24177994      24177994      13534325 
     21  10330       tick       4807514      24037598      24037598      13501345 
     22  10330       tick       4826358      24131809      24131809      13505071 
     23  10330       tick       4775935      23879704      23879704      13663945 
     24  10330       tick       4807619      24038114      24038114      13484734 
     25  10330       tick       4783656      23918298      23918298      13646078 
     26  10330       tick       4735449      23677276      23677276      13599068 
     27  10330       tick       4813471      24067371      24067371      12812123 
     28  10330       tick       4811243      24056239      24056239      13977056 
     29  10330       tick       4831327      24156665      24156665      13623534 
     30  10330       tick       4813861      24069330      24069330      13004225 
     31  10330       tick       4792395      23962008      23962008      12744067 
     32  10330       tick       4577934      22889751      22889751      13175029 
     33  10330       exit             0             0             0             0 
