,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,90.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.8524369326677776,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.052075074,2348953.0,2317928.769
std,0.4189940006741187,0.0,0.0,0.0,0.0,0.0,0.6300287007054179,34086.546960401894,32234.548588033824
min,2.1000366285,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.039626,1998000.0,1972703.0
25%,3.0009990715,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.640558,2335000.0,2307818.25
50%,3.052482671,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.06022,2348000.0,2320210.5
75%,3.099979728,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.448795,2361000.0,2333677.0
max,3.1910023138,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,32.127443,2423000.0,2384341.0
