,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,15.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,27114.035087719298,28271.929824561405,28745.614035087718,26346.491228070176,255.0,25427.63157894737,320149.1710526316,1312713.8157894737,419430.9956140351,48803.333333333336,1021639.254385965,49112.56140350877,11165.67543859649,918533.4429824562,9651.225877192983,22611.70394736842,1215317.9824561405,27239.36842105263
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.4268663301414,1423.7241844213868,1331.3557727222371,1473.0206581251816,0.0,1433.9769045799553,21228.40923093794,471.2106468281575,27924.66047314882,209.6344349981566,579.4699102660965,294.42826056091656,2154.2382055094863,473.5939154400683,2008.3548971293405,2416.423548781393,544.9922750932501,2917.8754208601704
min,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,26000.0,27000.0,27000.0,25000.0,255.0,24000.0,301400.0,1312500.0,394912.0,48184.0,1021250.0,49008.0,10248.0,917500.0,9170.0,21749.0,1215000.0,25515.0
25%,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,26000.0,27000.0,28000.0,25000.0,255.0,24000.0,308250.0,1312500.0,404096.0,48792.0,1021250.0,49008.0,10492.0,918750.0,9180.0,22022.0,1215000.0,26730.0
50%,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,28000.0,26000.0,255.0,25000.0,311949.0,1312500.0,408843.5,48792.0,1021250.0,49008.0,10736.0,918750.0,9180.0,22022.0,1215000.0,26730.0
75%,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,28000.0,29000.0,29000.0,27000.0,255.0,26000.0,321128.0,1312500.0,421152.0,48944.0,1022500.0,49056.0,10980.0,918750.0,9180.0,22204.0,1216250.0,26752.0
max,2.0,200000.0,200000.0,200000.0,200000.0,2000000.0,2000000.0,2000000.0,2000000.0,-1.0,-1.0,-1.0,-1.0,31000.0,32000.0,33000.0,31000.0,255.0,29000.0,446072.0,1313750.0,585598.0,49552.0,1022500.0,50078.0,25010.0,918750.0,22950.0,40040.0,1216250.0,48600.0
