,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,90.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.1058481490488887,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.533590672000003,2074366.0,2041300.085
std,0.0004651687018573491,0.0,0.0,0.0,0.0,0.0,0.5940766643092517,13692.681750976817,12729.982371667213
min,2.1046647239,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.588878,2048000.0,2018657.0
25%,2.1052764716,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.127638,2070000.0,2033516.0
50%,2.1061635977,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.531757,2073000.0,2039624.5
75%,2.1061929835999997,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.951418,2085000.0,2047458.75
max,2.106256861,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.070517,2223000.0,2198489.0
