[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15675       tick          3485          8403       1577951 
      2  15675       tick        127074          4479       2573630 
      3  15675       tick        487153            88       5190639 
      4  15675       tick        489802            87       5218879 
      5  15675       tick        485940           112       5177681 
      6  15675       tick        488280            92       5202692 
      7  15675       tick        474704           199       5058651 
      8  15675       tick        488604           120       5206068 
      9  15675       tick        490021           108       5221456 
     10  15675       tick        489609            95       5216831 
     11  15675       tick        489928            90       5220104 
     12  15675       tick        486364           104       5182469 
     13  15675       tick        489642            93       5217335 
     14  15675       tick        487492           122       5194301 
     15  15675       tick        486389           117       5182578 
     16  15675       tick        482549            94       5141549 
     17  15675       tick        490091            96       5222063 
     18  15675       tick        486564           108       5184442 
     19  15675       tick        490186            86       5222898 
     20  15675       tick        489522            97       5216099 
     21  15675       tick        485928           107       5177701 
     22  15675       tick        482215           120       5138039 
     23  15675       tick        488796           102       5208212 
     24  15675       tick        485445            99       5172565 
     25  15675       tick        486944           107       5188480 
     26  15675       tick        488117            97       5200987 
     27  15675       tick        488856           107       5208760 
     28  15675       tick        487086           114       5189927 
     29  15675       tick        489954           109       5220498 
     30  15675       tick        488718           102       5207242 
     31  15675       tick        487686           104       5196558 
     32  15675       tick        481017           117       5125251 
     33  15675       tick        488959            91       5210029 
     34  15675       tick        490046            96       5221650 
     35  15675       tick        487781            98       5197412 
     36  15675       tick        486762           106       5186450 
     37  15675       tick        489876            84       5219731 
     38  15675       tick        485962            92       5178053 
     39  15675       tick        488738           101       5207609 
     40  15675       tick        490093            99       5222101 
     41  15675       tick        485617           107       5174250 
     42  15675       tick        483525            97       5151944 
     43  15675       tick        489566            77       5216314 
     44  15675       tick        490110            91       5222302 
     45  15675       tick        488594            83       5206013 
     46  15675       tick        483579           119       5152683 
     47  15675       tick        489576            94       5216449 
     48  15675       tick        487473            98       5194148 
     49  15675       tick        487484            95       5194247 
     50  15675       tick        489715            71       5218078 
     51  15675       tick        486438           107       5183052 
     52  15675       tick        486693            88       5185759 
     53  15675       tick        488160           105       5201456 
     54  15675       tick        489786            87       5218847 
     55  15675       tick        487879            91       5198566 
     56  15675       tick        474451            96       5055264 
     57  15675       tick        502106            97       5350081 
     58  15675       tick        487416            87       5193576 
     59  15675       tick        484782            99       5165373 
     60  15675       tick        491550            72       5237439 
     61  15675       tick        487437           105       5193749 
     62  15675       tick        486119            83       5179665 
     63  15675       tick        488648           102       5206734 
     64  15675       tick        487068            86       5189700 
     65  15675       tick        488735           112       5207580 
     66  15675       tick        488334           104       5203212 
     67  15675       tick        487634            97       5195908 
     68  15675       tick        487648           103       5195832 
     69  15675       tick        485975           110       5178018 
     70  15675       tick        478537           105       5098725 
     71  15675       tick        489596            83       5216724 
     72  15675       tick        477654           120       5089234 
     73  15675       tick        488534           106       5205496 
     74  15675       tick        488355            82       5203461 
     75  15675       tick        486906            86       5188196 
     76  15675       tick        486927            89       5188312 
     77  15675       tick        489060           102       5210903 
     78  15675       tick        487665            98       5196046 
     79  15675       tick        487329            93       5192491 
     80  15675       tick        489851            91       5219426 
     81  15675       tick        488394            86       5203920 
     82  15675       tick        483641           102       5153186 
     83  15675       tick        488566            91       5205707 
     84  15675       tick        487825            93       5197795 
     85  15675       tick        488727            64       5207355 
     86  15675       tick        487357           100       5193095 
     87  15675       tick        487747           111       5196914 
     88  15675       tick        488968            90       5209994 
     89  15675       tick        487179           107       5190851 
     90  15675       tick        487022            95       5189183 
     91  15675       tick        487559            92       5194942 
     92  15675       tick        486470            86       5183350 
     93  15675       tick        488361            81       5203596 
     94  15675       tick        488599           118       5206022 
     95  15675       tick        483624            85       5153050 
     96  15675       tick        488629            93       5206362 
     97  15675       tick        484233           102       5159629 
     98  15675       tick        488794            93       5208224 
     99  15675       tick        487216            88       5191365 
    100  15675       tick        488728            99       5207540 
    101  15675       tick        484840           104       5166019 
    102  15675       tick        485118            98       5168980 
    103  15675       tick        486568            96       5184524 
    104  15675       tick        488012            92       5199707 
    105  15675       tick        486897            81       5187758 
    106  15675       tick        487698            93       5196557 
    107  15675       tick        486211            97       5180697 
    108  15675       tick        488516            88       5205179 
    109  15675       tick        488408           106       5204210 
    110  15675       tick        487390           101       5193228 
    111  15675       tick        484854            87       5166266 
    112  15675       tick        491170            93       5233518 
    113  15675       tick        490091            80       5221971 
    114  15675       tick        488631           102       5206524 
    115  15675       tick        486025            99       5178505 
    116  15675       tick        489877            94       5219629 
    117  15675       tick        488084            99       5200706 
    118  15675       tick        483586            73       5152719 
    119  15675       tick        488166            94       5201499 
    120  15675       tick        402662           177       4289072 
    121  15675       exit             0             0             0 
