,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,19.108084240199997,100000.0,299999.0,299999.0,299999.0,299999.0,31.579865198801198,1655986.013986014,1631830.1248751248
std,0.07754738356126747,0.0,0.0,0.0,0.0,0.0,0.5867849071771797,8743.786605115898,7793.6723550192055
min,19.057420934,100000.0,299999.0,299999.0,299999.0,299999.0,29.609472,1635000.0,1616605.0
25%,19.060274809,100000.0,299999.0,299999.0,299999.0,299999.0,31.194861,1648000.0,1625790.0
50%,19.075685759,100000.0,299999.0,299999.0,299999.0,299999.0,31.583437,1660000.0,1631437.0
75%,19.104279056,100000.0,299999.0,299999.0,299999.0,299999.0,31.956469,1660000.0,1636986.0
max,19.242760643,100000.0,299999.0,299999.0,299999.0,299999.0,33.635116,1698000.0,1670568.0
