,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.6480000000000006,100000.0,800000.0,800000.0,800000.0,800000.0,42087.58917835671,0.0,0.0,0.0,3233786.5731462925,644034.0681362726,5017710.420841684,42085.14929859719
std,0.013038404810405206,0.0,0.0,0.0,0.0,0.0,615.9912574467912,0.0,0.0,0.0,20580.04262735604,4105.778114455548,3154.8646780260583,615.1186418775363
min,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2916000.0,581000.0,5010000.0,40407.0
25%,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3232000.0,644000.0,5019000.0,41868.0
50%,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3236000.0,644000.0,5019000.0,42355.0
75%,3.65,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3236000.0,645000.0,5019000.0,42355.0
max,3.67,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3278000.0,653000.0,5019000.0,43816.0
