,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.086080238560001,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.203689223,1664686.0,1643159.234
std,0.0598257716971465,0.0,0.0,0.0,0.0,0.0,0.0,0.6158460070158388,12416.584698522198,7812.5216278375465
min,15.049603624,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.391869,1648000.0,1628447.0
25%,15.058494553,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,30.755770249999998,1660000.0,1637200.5
50%,15.063757738,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.179318,1660000.0,1642303.5
75%,15.066044807,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.630066,1673000.0,1648117.5
max,15.1925004708,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,32.997852,1710000.0,1701411.0
