,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,39.0,5.0,994.0,994.0,994.0,994.0,994.0,994.0,994.0
mean,9.520797470587178,100000.0,599999.0,599999.0,599999.0,599999.0,27.898471881287726,1940095.573440644,1915508.092555332
std,0.6092455521150297,0.0,0.0,0.0,0.0,0.0,0.5756590002510307,7260.781858416308,5221.484368313739
min,9.1082962958,100000.0,599999.0,599999.0,599999.0,599999.0,25.816972,1923000.0,1894558.0
25%,9.1223852155,100000.0,599999.0,599999.0,599999.0,599999.0,27.511163,1936000.0,1912191.5
50%,9.1275824888,100000.0,599999.0,599999.0,599999.0,599999.0,27.884195,1936000.0,1915044.5
75%,10.155242158,100000.0,599999.0,599999.0,599999.0,599999.0,28.303857,1948000.0,1918115.75
max,11.1822337469,100000.0,599999.0,599999.0,599999.0,599999.0,29.842617,1961000.0,1933249.0
