,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.1187499999999995,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25905.701754385966,25850.877192982458,25969.298245614034,24614.035087719298,255.0,24833.333333333332,68229.00438596492,914945.1754385965,61948.76754385965,48652.0,1021321.2719298246,49010.73684210526,189149.09429824562,1121400.7675438595,211438.5394736842,224809.11403508772,1226003.2894736843,274842.95175438595
std,0.13195231352074985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.3936380695561,798.156735169402,766.8548230566637,854.2977006895833,0.0,827.1934986743333,8875.668158348619,256.25959522067535,8094.761881036436,180.4348349691092,373.0146338958344,14.323761941600043,4908.234412070754,3538.6243155984057,5495.671449800532,17224.949077713543,896.8749968512141,21179.429917144837
min,3.9,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,23000.0,24000.0,22000.0,255.0,22000.0,64116.0,913750.0,58560.0,48032.0,1020000.0,48960.0,120231.0,1120000.0,136320.0,42042.0,1216250.0,51072.0
25%,3.9675000000000002,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,25000.0,26000.0,24000.0,255.0,24000.0,66034.0,915000.0,60390.0,48488.0,1021250.0,49008.0,188734.0,1120000.0,210560.0,227500.0,1226250.0,278302.0
50%,4.2,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,26000.0,25000.0,255.0,25000.0,66582.0,915000.0,60390.0,48792.0,1021250.0,49008.0,188978.0,1120000.0,210748.0,228228.0,1226250.0,279528.0
75%,4.2125,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,26000.0,25000.0,255.0,25000.0,67130.0,915000.0,61305.0,48792.0,1021250.0,49008.0,189222.0,1121250.0,211680.0,228774.0,1226250.0,279528.0
max,4.24,1100000.0,1100000.0,1100000.0,1100000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,28000.0,27000.0,28000.0,26000.0,255.0,26000.0,128506.0,915000.0,116864.0,48944.0,1022500.0,49056.0,203008.0,1137500.0,227563.0,229502.0,1226250.0,280754.0
