,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0
mean,3.1319999999999997,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,55253.5991902834,0.0,0.0,0.0,5234274.291497976,1044505.5748987854,5017979.757085021,55253.5991902834
std,0.017044832524535782,0.0,0.0,0.0,0.0,0.0,1008.0429599967148,0.0,0.0,0.0,11476.53731831564,2313.625948777946,2854.7397693413263,1008.0429599967148
min,3.11,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,52095.0,0.0,0.0,0.0,5202000.0,1038000.0,5010000.0,52095.0
25%,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,54530.0,0.0,0.0,0.0,5225000.0,1042999.0,5019000.0,54530.0
50%,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,55504.0,0.0,0.0,0.0,5232000.0,1044000.0,5019000.0,55504.0
75%,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,55991.0,0.0,0.0,0.0,5244000.0,1046000.0,5019000.0,55991.0
max,3.17,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,57452.0,0.0,0.0,0.0,5282000.0,1054000.0,5019000.0,57452.0
