[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  10264       tick          5088        314264       8454635 
      2  10264       tick          1329        472205      12732178 
      3  10264       tick          1226        468555      12691106 
      4  10264       tick          1198        474460      12735347 
      5  10264       tick          1283        474048      12737154 
      6  10264       tick          1319        472930      12739286 
      7  10264       tick          1268        468805      12698857 
      8  10264       tick          1272        472409      12714475 
      9  10264       tick          1728        471489      12697117 
     10  10264       tick          1333        473742      12713590 
     11  10264       tick          1552        469197      12712092 
     12  10264       tick          1540        469140      12668871 
     13  10264       tick          1440        470731      12721312 
     14  10264       tick          1418        471374      12708949 
     15  10264       tick          1283        473636      12722831 
     16  10264       tick          1545        466781      12694062 
     17  10264       tick          1484        473653      12702208 
     18  10264       tick          1390        471625      12709587 
     19  10264       tick          1421        470927      12725571 
     20  10264       tick          1403        473930      12679378 
     21  10264       tick          1458        466693      12673560 
     22  10264       tick          1194        472794      12709315 
     23  10264       tick          1149        473751      12720031 
     24  10264       tick          1391        474934      12696129 
     25  10264       tick          1308        466789      12711387 
     26  10264       tick          1399        469007      12718511 
     27  10264       tick          1511        473939      12668269 
     28  10264       tick          1246        473961      12719509 
     29  10264       tick          1286        472767      12696143 
     30  10264       tick          1348        466250      12693459 
     31  10264       tick          1807        472882      12697552 
     32  10264       tick          1305        473610      12719916 
     33  10264       tick          1206        474315      12725201 
     34  10264       tick          1184        471527      12734024 
     35  10264       tick          1555        469278      12689397 
     36  10264       tick          1274        473744      12706685 
     37  10264       tick          1051        475924      12710248 
     38  10264       tick          1120        472301      12715928 
     39  10264       tick          1076        469280      12695099 
     40  10264       tick          1289        471096      12748340 
     41  10264       tick          1162        473309      12718220 
     42  10264       tick          1214        474218      12732249 
     43  10264       tick          1099        471043      12710811 
     44  10264       tick          1228        472869      12707463 
     45  10264       tick          1133        468795      12748087 
     46  10264       tick          1196        472768      12707167 
     47  10264       tick          1439        474321      12698239 
     48  10264       tick          1102        469673      12682161 
     49  10264       tick          1029        473593      12731408 
     50  10264       tick          1065        473939      12718173 
     51  10264       tick          1156        472887      12713024 
     52  10264       tick          1121        467966      12714251 
     53  10264       tick          1209        472141      12729062 
     54  10264       tick          1135        473076      12719048 
     55  10264       tick          1076        473800      12721789 
     56  10264       tick          1036        472971      12728164 
     57  10264       tick          1116        468296      12684951 
     58  10264       tick          1144        472101      12714335 
     59  10264       tick          1242        473978      12745446 
     60  10264       tick          1114        474878      12734158 
     61  10264       tick          1348        468133      12678245 
     62  10264       tick          1151        473948      12722934 
     63  10264       tick          1166        475395      12734593 
     64  10264       tick          1134        473121      12709347 
     65  10264       tick          1202        469159      12726788 
     66  10264       tick          1109        470840      12696388 
     67  10264       tick          1184        474214      12710956 
     68  10264       tick          1220        472348      12718810 
     69  10264       tick          1460        474748      12708223 
     70  10264       tick           921        468628      12700348 
     71  10264       tick          1159        474443      12710073 
     72  10264       tick          1128        471405      12730685 
     73  10264       tick          1230        474350      12722987 
     74  10264       tick          1081        470144      12724825 
     75  10264       exit          1155        213397       5727047 
