,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.00230332995,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.317418843,1608720.0,1584062.984
std,0.00014137078541368074,0.0,0.0,0.0,0.0,0.0,0.0,0.5855886954445695,15002.755836268305,10426.703483425395
min,2.00215931,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,25.350682,1585000.0,1567043.0
25%,2.0022007115,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,26.93218525,1598000.0,1575997.75
50%,2.0022366424999998,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.309103,1610000.0,1582320.5
75%,2.0024246792500002,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.686021750000002,1623000.0,1590054.5
max,2.002550829,10.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.956664,1685000.0,1670102.0
