power,time,task,howmany,island,frequency,time_rel
3110947.0,,hash,0,cpu,1500000,
3724194.1941941935,1.972,hash,1,cpu,1500000,0.4074380165289256
4346096.096096097,1.963,hash,2,cpu,1500000,0.4055785123966942
5022309.309309309,1.9733333333333327,hash,3,cpu,1500000,0.4077134986225894
5794320.641282565,1.9785,hash,4,cpu,1500000,0.4087809917355371
