power,time,task,howmany,island,frequency,time_rel
3110947.0,,encrypt,0,cpu,1500000,
3626981.0,2.9240000000000004,encrypt,1,cpu,1500000,0.4010973936899863
4168324.983,2.9230000000000005,encrypt,2,cpu,1500000,0.4009602194787381
4761323.0,2.922,encrypt,3,cpu,1500000,0.4008230452674898
5434776.541961578,2.9270000000000005,encrypt,4,cpu,1500000,0.4015089163237312
