howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,idle,1500000,175218.0,177422.0,180728.0,475001.0,182163.88377192983,170655.0,2.0,2.0,2.0,2.0,2.0,2.0,,1101250.0,1102500.0,1102500.0,1102500.0,1102113.4868421052,1097500.0,
1,big,idle,1500000,175218.0,177422.0,180728.0,475001.0,182163.88377192983,170655.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1101250.0,1102500.0,1102500.0,1102500.0,1102113.4868421052,1097500.0,
2,big,idle,1500000,177422.0,179626.0,181830.0,277452.0,183576.7105263158,173014.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1102500.0,1102500.0,1102500.0,1102500.0,1102412.2807017544,1101250.0,
3,big,idle,1500000,176160.0,177422.0,180728.0,293967.0,183616.04166666663,170810.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1101250.0,1102500.0,1102500.0,1102500.0,1102140.899122807,1100000.0,
4,big,idle,1500000,178362.0,179626.0,185010.0,313785.0,187237.9802631579,173958.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1101250.0,1102500.0,1102500.0,1102500.0,1101864.035087719,1100000.0,
