,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0
mean,5.994,100000.0,700000.0,700000.0,700000.0,700000.0,41582.44979919679,0.0,0.0,0.0,3165764.0562248994,630399.5983935742,5017490.963855422,41582.44979919679
std,0.018165902124584857,0.0,0.0,0.0,0.0,0.0,536.9498132972574,0.0,0.0,0.0,19254.172770029414,3865.185394002139,3363.8513872459016,536.9498132972574
min,5.97,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2889000.0,576000.0,5010000.0,39920.0
25%,5.98,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3164000.0,630000.0,5019000.0,41381.0
50%,6.0,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3164000.0,630000.0,5019000.0,41381.0
75%,6.01,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3168000.0,631000.0,5019000.0,41868.0
max,6.01,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3293000.0,656000.0,5019000.0,42842.0
