[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3541       tick       1387649          2301       3048198 
      2   3541       tick       2123143            13       4243669 
      3   3541       tick       2123478            11       4244406 
      4   3541       tick       2119316             8       4236242 
      5   3541       tick       2120199            11       4238006 
      6   3541       tick       2120959            15       4239517 
      7   3541       tick       2124034            18       4245598 
      8   3541       tick       2121709            11       4240901 
      9   3541       tick       2121470             8       4240422 
     10   3541       tick       2121384             8       4240325 
     11   3541       tick       2119167             8       4235798 
     12   3541       tick       2122903             8       4243425 
     13   3541       tick       2121888             8       4241342 
     14   3541       tick       2117180            10       4232127 
     15   3541       tick       2120515             8       4238670 
     16   3541       tick       2119703            10       4236911 
     17   3541       tick       2121705            10       4240873 
     18   3541       tick       2121149            10       4239761 
     19   3541       tick       2125437            10       4248423 
     20   3541       exit        353108            95        705703 
