[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  19805       tick          7822        206657       2639879 
      2  19805       tick          9543        372635       4788215 
      3  19805       tick          9744        362956       4622507 
      4  19805       tick         10901        360866       4546556 
      5  19805       tick          8384        365447       4611135 
      6  19805       tick          9403        365309       4601226 
      7  19805       tick          9340        362077       4574757 
      8  19805       tick          9271        365599       4599827 
      9  19805       tick          9794        362078       4568349 
     10  19805       tick          8750        365717       4603007 
     11  19805       tick          9636        364525       4592834 
     12  19805       tick          9837        361615       4563601 
     13  19805       tick          9653        360745       4619752 
     14  19805       tick         10485        358767       4585482 
     15  19805       tick          8654        362821       4630986 
     16  19805       tick          9222        365219       4604878 
     17  19805       tick          8468        362426       4575848 
     18  19805       tick         11152        363292       4574265 
     19  19805       tick          8746        365236       4604310 
     20  19805       tick          9337        362087       4570018 
     21  19805       tick          9302        364865       4599581 
     22  19805       tick          8520        365565       4599947 
     23  19805       tick          8661        363941       4587473 
     24  19805       tick         10472        362104       4576603 
     25  19805       tick          9032        360834       4591295 
     26  19805       tick          9782        360113       4607832 
     27  19805       tick          9784        365641       4622817 
     28  19805       tick         10138        359041       4578216 
     29  19805       tick          9501        365109       4599683 
     30  19805       tick          8950        363230       4580813 
     31  19805       tick          9084        366237       4600197 
     32  19805       tick          9105        365099       4602907 
     33  19805       tick         10568        361769       4557465 
     34  19805       tick         12076        359469       4536272 
     35  19805       tick          8059        366712       4615794 
     36  19805       tick          9811        362385       4568408 
     37  19805       tick         10071        363469       4584775 
     38  19805       tick          9309        362033       4572073 
     39  19805       tick         10327        357059       4602413 
     40  19805       tick          8897        363460       4615883 
     41  19805       tick         10305        361232       4556634 
     42  19805       tick          8751        361743       4639778 
     43  19805       tick          9678        364671       4590699 
     44  19805       tick         10899        360337       4546528 
     45  19805       tick          8805        365531       4610548 
     46  19805       tick          9925        360794       4564703 
     47  19805       tick          9114        365223       4600425 
     48  19805       tick          9155        363480       4599730 
     49  19805       tick          9893        361079       4560636 
     50  19805       tick          8621        367137       4612248 
     51  19805       tick          9119        361276       4575810 
     52  19805       tick          9096        359252       4620628 
     53  19805       tick          9719        363092       4590502 
     54  19805       tick          9973        363238       4572266 
     55  19805       tick          8177        362900       4652472 
     56  19805       tick          8558        366121       4610259 
     57  19805       tick         10819        359789       4542458 
     58  19805       tick          9076        364649       4609383 
     59  19805       tick         11189        360132       4540176 
     60  19805       tick          8217        366408       4612015 
     61  19805       tick          9055        364711       4603616 
     62  19805       tick          9572        362326       4567313 
     63  19805       tick          8865        364659       4603701 
     64  19805       tick         10269        358887       4588047 
     65  19805       tick          9695        360469       4581567 
     66  19805       tick          8944        365443       4608123 
     67  19805       tick          8936        362576       4598999 
     68  19805       tick          8426        364874       4634376 
     69  19805       tick          9895        362277       4588625 
     70  19805       tick          8062        363322       4584943 
     71  19805       tick          9487        363171       4588368 
     72  19805       tick          9101        364302       4584802 
     73  19805       tick          9774        361408       4571466 
     74  19805       tick         10398        363467       4581994 
     75  19805       tick          8498        363574       4584293 
     76  19805       tick          8766        359053       4627182 
     77  19805       tick          8294        362972       4603017 
     78  19805       tick          8977        364028       4580693 
     79  19805       tick          9758        364695       4594634 
     80  19805       tick          8707        360740       4617458 
     81  19805       tick          9986        364282       4593076 
     82  19805       tick          9758        362908       4582510 
     83  19805       tick          9173        360825       4569459 
     84  19805       tick         10204        364125       4579537 
     85  19805       tick          8531        364860       4610234 
     86  19805       tick          8383        363771       4584342 
     87  19805       tick          8863        366160       4603135 
     88  19805       tick          9350        358417       4600054 
     89  19805       tick          9670        361133       4589836 
     90  19805       tick          8558        365398       4609995 
     91  19805       tick          9542        361563       4568402 
     92  19805       tick          9477        362370       4622537 
     93  19805       tick          8890        363597       4614418 
     94  19805       tick          9536        361426       4565084 
     95  19805       tick          8694        365539       4605790 
     96  19805       tick          8879        363056       4582185 
     97  19805       tick          8779        364803       4595715 
     98  19805       tick          9169        366695       4599742 
     99  19805       tick          9943        360811       4553163 
    100  19805       tick          8613        360961       4624331 
    101  19805       tick          8279        361980       4590864 
    102  19805       tick          9123        364602       4589429 
    103  19805       tick          8684        366597       4611096 
    104  19805       tick         11685        354828       4503965 
    105  19805       tick          9592        365319       4608726 
    106  19805       tick          9961        362394       4626271 
    107  19805       tick         10525        360435       4560859 
    108  19805       tick          9223        365979       4597610 
    109  19805       tick          8841        362580       4574950 
    110  19805       tick          8076        365819       4606241 
    111  19805       tick          8611        365168       4613399 
    112  19805       tick          9225        362016       4572032 
    113  19805       tick         10417        358740       4590532 
    114  19805       tick         10418        358144       4574412 
    115  19805       tick          9309        363124       4578138 
    116  19805       tick          8738        363957       4599070 
    117  19805       tick         10363        360057       4552902 
    118  19805       tick          9320        365078       4598433 
    119  19805       tick          8482        363625       4649417 
    120  19805       tick          9246        362160       4569440 
    121  19805       tick          8648        366061       4608408 
    122  19805       tick          9061        363426       4586705 
    123  19805       tick         10502        362087       4561877 
    124  19805       tick          9766        362573       4575492 
    125  19805       tick          7777        363447       4585328 
    126  19805       tick          9642        361115       4613298 
    127  19805       tick          9213        360742       4602396 
    128  19805       tick          9154        363222       4576718 
