howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,decrypt,900000,79016.0,80835.0,81872.0,122808.0,82052.88596491228,77031.0,2.0,2.0,2.0,2.0,2.0,2.0,,952500.0,952500.0,952500.0,952500.0,952341.0087719298,951250.0,
1,big,decrypt,900000,429957.25,434768.0,438516.0,459800.0,432073.5679824561,100806.0,4.67,4.67,4.6850000000000005,4.71,4.680000000000001,4.67,0.1306107260802828,937500.0,937500.0,937500.0,951250.0,937996.1622807018,937500.0,
2,big,decrypt,900000,791480.0,796180.0,801820.0,872320.0,794593.451754386,581831.0,4.68,4.69,4.69,4.75,4.694999999999999,4.68,0.1310293502023349,940000.0,940000.0,940000.0,943750.0,939819.0789473684,938750.0,
3,big,decrypt,900000,1153666.0,1157430.0,1162135.0,1184719.0,1155783.1842105263,1084032.0,4.6825,4.69,4.7,4.75,4.6994444444444445,4.68,0.1311533869792393,941250.0,941250.0,941250.0,942500.0,941258.2236842106,940000.0,
4,big,decrypt,900000,1505316.0,1511910.0,1516344.0,1532375.0,1506286.394736842,1143315.0,4.7,4.7,4.702500000000001,4.79,4.713333333333334,4.69,0.1315410019070654,942500.0,942500.0,943750.0,943750.0,943097.5877192982,941250.0,
