,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.30752607272,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.010987373999995,1943676.0,1924131.794
std,0.12905083754529356,0.0,0.0,0.0,0.0,0.0,0.0,0.5979357202395392,63475.11413234413,66156.0596964944
min,4.1573856963,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,26.765097,1685000.0,1650211.0
25%,4.1620271825,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.614718,1961000.0,1944317.0
50%,4.3766174495,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.003294,1973000.0,1951294.5
75%,4.41859146125,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.422955,1973000.0,1957097.75
max,4.434508033,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.24149,1998000.0,1969697.0
