[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3752       tick         15591        258541       8033024 
      2   3752       tick           454          7114       2254517 
      3   3752       tick           488          7335       2252685 
      4   3752       tick           430          7239       2254252 
      5   3752       tick           483          7253       2254405 
      6   3752       tick           347          7187       2256628 
      7   3752       tick           471          7315       2255004 
      8   3752       tick           368          7310       2256158 
      9   3752       tick           342          7328       2256551 
     10   3752       tick           539          7284       2255217 
     11   3752       tick           365          7286       2257370 
     12   3752       tick           385          7243       2254221 
     13   3752       tick           370          7102       2255999 
     14   3752       tick           402          7025       2257277 
     15   3752       tick           385          7040       2257132 
     16   3752       tick           338          6984       2257444 
     17   3752       tick           404          7029       2257128 
     18   3752       tick           374          7255       2256852 
     19   3752       tick           419          7263       2256385 
     20   3752       tick           422          7154       2254903 
     21   3752       tick           265          7195       2258100 
     22   3752       tick           408          7298       2256406 
     23   3752       tick           467          7234       2255679 
     24   3752       tick           327          7376       2256348 
     25   3752       exit          2485          3214        430023 
