[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  31880       tick       1700038          2260       6050883 
      2  31880       tick       2509443            12       8446502 
      3  31880       tick       2508420            10       8442877 
      4  31880       tick       2510745            10       8450596 
      5  31880       tick       2507944            10       8441534 
      6  31880       tick       2512448             9       8456718 
      7  31880       tick       2507324            14       8439661 
      8  31880       tick       2511763             9       8454216 
      9  31880       tick       2512224            10       8455880 
     10  31880       tick       2512926            10       8458117 
     11  31880       tick       2513743            12       8461023 
     12  31880       tick       2510024            10       8448584 
     13  31880       tick       2512312             9       8455944 
     14  31880       tick       2512461            13       8456361 
     15  31880       tick       2505034            12       8431458 
     16  31880       tick       2512688            10       8457710 
     17  31880       tick       2510299             9       8449467 
     18  31880       tick       2513642            12       8460418 
     19  31880       exit        701756            92       2361780 
