howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,big,cacherate-80,200000,227088.0,227088.0,227337.0,231648.0,227141.59210526315,209077.0,11.3325,11.42,11.4775,11.63,11.38125,11.03,1.8632332878581173,912500.0,912500.0,912500.0,913750.0,912749.451754386,912500.0
4,big,cacherate-80,300000,320112.0,320112.0,320112.0,327408.0,320421.28289473685,306432.0,8.07,8.155000000000001,8.2125,8.23,8.125,7.91,1.330150068212824,912500.0,912500.0,912500.0,912500.0,912412.2807017544,911250.0
4,big,cacherate-80,400000,407217.0,408128.0,408576.0,414960.0,407681.11622807017,207251.0,6.6525,6.71,6.7325,6.78,6.69,6.56,1.095225102319236,911250.0,911250.0,912500.0,913750.0,911811.951754386,911250.0
4,big,cacherate-80,500000,485563.0,486474.0,486607.5,494673.0,485885.4561403509,320112.0,5.907500000000001,5.9350000000000005,5.97,6.0,5.935,5.82,0.9716234652114596,911250.0,911250.0,911250.0,912500.0,911291.1184210526,910000.0
4,big,cacherate-80,600000,562087.0,562380.0,562998.0,573019.0,562671.2214912281,458233.0,5.42,5.45,5.4825,5.53,5.4504166666666665,5.37,0.8922919508867667,910000.0,911250.0,911250.0,912500.0,910896.3815789474,910000.0
4,big,cacherate-80,700000,620789.0,621690.0,622591.0,632502.0,621643.0504385965,570150.0,5.16,5.195,5.22,5.24,5.191666666666667,5.12,0.8499317871759892,901250.0,901250.0,901250.0,911250.0,901345.9429824562,901250.0
4,big,cacherate-80,800000,711227.0,712140.0,713053.0,723765.0,711501.5504385965,375254.0,4.9775,4.99,5.03,5.05,4.99625,4.92,0.8179399727148704,913750.0,913750.0,913750.0,922500.0,913810.3070175438,913750.0
4,big,cacherate-80,900000,834720.0,835660.0,837540.0,848820.0,836100.8377192982,764470.0,4.83,4.855,4.89,4.91,4.857916666666666,4.79,0.7952933151432469,940000.0,940000.0,940000.0,940000.0,939851.9736842106,938750.0
4,big,cacherate-80,1000000,965000.0,965965.0,966930.0,981456.0,966363.144736842,898415.0,4.74,4.75,4.78,4.81,4.7575,4.69,0.7788540245566167,965000.0,965000.0,965000.0,966250.0,965000.0,963750.0
4,big,cacherate-80,1100000,1108929.0,1110911.0,1111902.0,1125776.0,1110486.0153508773,894960.0,4.64,4.67,4.692500000000001,4.74,4.670833333333333,4.62,0.7646657571623465,991250.0,991250.0,991250.0,991250.0,991082.7850877192,990000.0
4,big,cacherate-80,1200000,1266165.0,1268984.0,1270233.0,1286256.0,1268798.0263157894,1187856.0,4.5875,4.61,4.6325,4.68,4.61375,4.56,0.7553206002728512,1016250.0,1017500.0,1017500.0,1017500.0,1017132.6754385964,1016250.0
4,big,cacherate-80,1300000,1426170.0,1428582.0,1430926.5,1451506.0,1429086.4320175438,1365020.0,4.56,4.575,4.6025,4.64,4.57875,4.52,0.7495907230559345,1042500.0,1042500.0,1042500.0,1042500.0,1042228.6184210526,1041250.0
4,big,cacherate-80,1400000,1603701.0,1606272.0,1610544.0,1629768.0,1602353.0504385964,1020052.0,4.57,4.59,4.612500000000001,4.65,4.592083333333334,4.54,0.7517735334242839,1067500.0,1068750.0,1068750.0,1068750.0,1068212.7192982456,1066250.0
4,big,cacherate-80,1500000,1803450.0,1806729.0,1808915.0,1830840.0,1804058.9254385964,1327872.0,4.53,4.56,4.5725,4.61,4.556666666666667,4.5,0.7459754433833561,1093750.0,1093750.0,1093750.0,1095000.0,1093777.4122807018,1092500.0
4,big,cacherate-80,1600000,2070428.0,2077220.0,2080616.0,2102124.0,2069968.4824561405,1250886.0,4.5,4.52,4.54,4.59,4.524166666666667,4.44,0.7406548431105048,1132500.0,1132500.0,1132500.0,1133750.0,1132615.1315789474,1131250.0
4,big,cacherate-80,1700000,2375959.0,2382985.0,2386498.0,2413431.0,2372511.486842105,1153984.0,4.36,4.385,4.4025,4.45,4.389,4.34,0.7185266030013643,1171250.0,1171250.0,1171250.0,1172500.0,1171252.74122807,1168750.0
4,big,cacherate-80,1800000,2701930.0,2711610.0,2716450.0,2740650.0,2701564.971491228,1595538.0,4.43,4.45,4.475,4.49,4.453,4.42,0.7290040927694407,1210000.0,1210000.0,1210000.0,1210000.0,1209969.846491228,1206250.0
4,big,cacherate-80,1900000,3163845.25,3180240.0,3189070.25,3216838.0,3168532.0942982454,2164554.0,4.38,4.395,4.415,4.44,4.3965000000000005,4.35,0.7197544338335607,1261250.0,1261250.0,1262500.0,1262500.0,1261633.7719298245,1257500.0
4,big,cacherate-80,2000000,3822858.0,3854682.0,3871920.0,3901092.0,3830604.453947369,1826748.0,4.35,4.375,4.395,4.42,4.376499999999999,4.34,0.7164802182810367,1326250.0,1326250.0,1326250.0,1327500.0,1326370.6140350876,1318750.0
