[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  24442       tick           491         10345         96482 
      2  24442       tick             0             0             0 
      3  24442       tick             0             0             0 
      4  24442       tick             0             0             0 
      5  24442       tick             0             0             0 
      6  24442       tick             0             0             0 
      7  24442       tick             0             0             0 
      8  24442       tick             0             0             0 
      9  24442       tick             0             0             0 
     10  24442       tick             0             0             0 
     11  24442       tick             0             0             0 
     12  24442       tick             0             0             0 
     13  24442       tick             0             0             0 
     14  24442       tick             0             0             0 
     15  24442       tick             0             0             0 
     16  24442       tick             0             0             0 
     17  24442       tick             0             0             0 
     18  24442       tick             0             0             0 
     19  24442       tick             0             0             0 
     20  24442       exit            39           167           593 
