[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   1673       tick         16147        587694       4264091 
      2   1673       tick          1169         49204        544751 
      3   1673       tick           863          6210        227453 
      4   1673       tick           799          6175        228178 
      5   1673       tick           825          6212        227930 
      6   1673       tick           890          6207        228786 
      7   1673       tick           750          6105        228366 
      8   1673       tick           744          6216        228776 
      9   1673       tick           827          6233        228194 
     10   1673       tick           817          6255        228494 
     11   1673       tick           844          6116        228121 
     12   1673       tick           891          6225        228066 
     13   1673       tick           828          6220        227980 
     14   1673       tick           759          6151        228418 
     15   1673       tick           762          6190        228228 
     16   1673       tick           933          6238        228145 
     17   1673       tick           678          6168        228733 
     18   1673       tick           666          6257        228531 
     19   1673       tick           769          6205        228599 
     20   1673       tick           889          6290        227251 
     21   1673       tick           859          6207        228037 
     22   1673       tick           708          6247        228825 
     23   1673       tick           854          6236        228478 
     24   1673       tick           738          6216        228174 
     25   1673       tick           792          6251        228471 
     26   1673       tick           748          6251        228200 
     27   1673       tick           698          6245        228307 
     28   1673       tick           742          6233        228679 
     29   1673       tick           712          6226        228834 
     30   1673       tick           921          6268        227441 
     31   1673       tick           846          6194        228407 
     32   1673       tick           716          6234        228313 
     33   1673       tick           675          6354        228379 
     34   1673       tick           760          6216        228430 
     35   1673       tick           732          6254        228323 
     36   1673       tick           831          6254        228259 
     37   1673       tick           722          6197        228637 
     38   1673       tick           628          6171        228788 
     39   1673       tick           667          6209        228724 
     40   1673       tick           815          6184        227868 
     41   1673       tick           724          6238        228736 
     42   1673       tick           776          6345        228074 
     43   1673       tick           721          6309        228709 
     44   1673       tick           683          6348        228470 
     45   1673       tick           666          6336        228587 
     46   1673       tick           990          6365        228042 
     47   1673       tick           743          6374        228740 
     48   1673       tick           647          6310        228636 
     49   1673       tick           700          6359        228402 
     50   1673       tick           996          6403        226881 
     51   1673       tick           647          6360        228778 
     52   1673       tick           751          6379        228386 
     53   1673       tick           751          6334        227984 
     54   1673       tick           727          6409        228432 
     55   1673       tick           664          6352        228794 
     56   1673       tick           773          6444        228333 
     57   1673       tick           751          6348        228507 
     58   1673       tick           642          6393        228728 
     59   1673       tick           723          6379        228696 
     60   1673       tick           805          6447        227731 
     61   1673       tick           796          6384        228769 
     62   1673       tick           791          6282        228312 
     63   1673       tick           767          6371        228445 
     64   1673       tick           639          6136        220384 
     65   1673       tick           842          6601        236664 
     66   1673       tick           838          6359        228249 
     67   1673       tick           766          6297        228516 
     68   1673       tick           762          6421        228487 
     69   1673       tick           679          6365        228820 
     70   1673       tick           844          6395        227594 
     71   1673       exit          2051         10772        130405 
