frequency,power,task,island,voltage,time,howmany,time_rel
1700000,240915.07675438595,cacherate-40,big,1176219.846491228,,0,
1700000,1108103.6074561405,cacherate-40,big,1166217.105263158,1.928,1,0.2385646525056712
1700000,1603275.2192982456,cacherate-40,big,1167960.5263157894,3.336,2,0.4127861414724685
1700000,2032599.3442982456,cacherate-40,big,1170068.5307017544,4.238666666666668,3,0.5244792740771295
1700000,2380688.706140351,cacherate-40,big,1171250.0,5.391500000000001,4,0.66712724273046
