frequency,power,task,island,voltage,time,howmany,time_rel
1700000,240915.07675438595,decrypt,big,1176219.846491228,,0,
1700000,1322385.105263158,decrypt,big,1166861.2938596492,2.496,1,0.0696590539094841
1700000,2427567.3815789474,decrypt,big,1170836.0745614036,2.504,2,0.0698823201079119
1700000,3547159.8684210526,decrypt,big,1176063.596491228,2.53,3,0.0706079352528024
1700000,4683949.71491228,decrypt,big,1181055.3728070175,2.536,4,0.0707753849016233
