howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,gzip-9,1100000,107214.0,108216.0,110220.0,160320.0,110361.93421052632,104208.0,2.0,2.0,2.0,2.0,2.0,2.0,,1002500.0,1002500.0,1002500.0,1002500.0,1002491.7763157894,1001250.0,
1,big,gzip-9,1100000,716300.0,718508.0,720252.0,741000.0,717270.0614035088,635580.0,4.01,4.01,4.0175,4.02,4.013333333333333,4.01,0.1157970666025486,988750.0,988750.0,988750.0,991250.0,988889.802631579,988750.0,
2,big,gzip-9,1100000,1226858.0,1228840.0,1230822.0,1265507.0,1222799.0504385964,505968.0,4.04,4.04,4.05,4.05,4.041666666666667,4.03,0.1166145708102909,991250.0,991250.0,991250.0,996250.0,991307.5657894736,990000.0,
3,big,gzip-9,1100000,1718883.0,1721862.0,1724841.0,1775484.0,1713618.644736842,632541.0,4.07,4.08,4.08,4.08,4.076111111111112,4.07,0.1176083994549972,993750.0,993750.0,993750.0,995000.0,993618.4210526316,992500.0,
4,big,gzip-9,1100000,2198172.0,2204148.0,2208132.0,2217096.0,2195754.918859649,1099251.0,4.11,4.12,4.12,4.13,4.116666666666667,4.11,0.1187785525366674,996250.0,996250.0,996250.0,996250.0,996239.0350877192,993750.0,
