[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8664       tick       2825638       1303629       1257772       2825638 
      2   8664       tick       4307869       2101042       2084153       4307869 
      3   8664       tick       4317800       2105889       2086219       4317800 
      4   8664       tick       4313375       2104282       2088148       4313375 
      5   8664       tick       4312695       2103683       2088098       4312695 
      6   8664       tick       4311827       2104352       2087048       4311827 
      7   8664       tick       4316717       2105710       2086800       4316717 
      8   8664       tick       4317171       2106809       2088542       4317171 
      9   8664       tick       4317636       2106535       2091315       4317636 
     10   8664       tick       4324345       2109009       2088309       4324345 
     11   8664       tick       4313115       2104411       2088668       4313115 
     12   8664       tick       4313910       2104503       2089298       4313910 
     13   8664       tick       4316134       2105844       2086536       4316134 
     14   8664       tick       4319570       2106587       2087479       4319570 
     15   8664       tick       4309599       2103165       2086911       4309599 
     16   8664       tick       4316454       2105181       2088445       4316454 
     17   8664       tick       4322602       2107623       2085063       4322602 
     18   8664       tick       4319557       2106805       2086460       4319557 
     19   8664       tick       4316930       2105437       2090096       4316930 
     20   8664       tick       4317771       2106782       2086780       4317771 
     21   8664       tick       4316367       2105619       2089956       4316367 
     22   8664       exit       1066029        519744        512199       1066029 
