UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
100000,,,,,,,
,299999,299999,299999,299999,27.822023,1635000,1616894
,299999,299999,299999,299999,27.915281,1598000,1583756
,299999,299999,299999,299999,27.231388,1585000,1568710
,299999,299999,299999,299999,27.324646,1610000,1584136
,299999,299999,299999,299999,27.433448,1598000,1579198
,299999,299999,299999,299999,27.340189,1610000,1586712
,299999,299999,299999,299999,27.666593,1598000,1570982
,299999,299999,299999,299999,28.163970,1610000,1567568
,299999,299999,299999,299999,28.257228,1598000,1578836
,299999,299999,299999,299999,27.309103,1610000,1567173
,299999,299999,299999,299999,27.169216,1623000,1593258
,299999,299999,299999,299999,27.138130,1585000,1565586
,299999,299999,299999,299999,28.024083,1598000,1581928
,299999,299999,299999,299999,27.961911,1585000,1572574
,299999,299999,299999,299999,27.728765,1598000,1587449
,299999,299999,299999,299999,27.200302,1598000,1572655
,299999,299999,299999,299999,27.122587,1610000,1586908
,299999,299999,299999,299999,27.884195,1598000,1580149
,299999,299999,299999,299999,27.651050,1610000,1572468
,299999,299999,299999,299999,27.184759,1611000,1586433
,299999,299999,299999,299999,28.350486,1610000,1566304
,299999,299999,299999,299999,26.687382,1598000,1579579
,299999,299999,299999,299999,27.371275,1585000,1570689
,299999,299999,299999,299999,28.241685,1610000,1583648
,299999,299999,299999,299999,27.728765,1598000,1580820
,299999,299999,299999,299999,27.775394,1598000,1580787
,299999,299999,299999,299999,27.915281,1598000,1571185
,299999,299999,299999,299999,27.309103,1610000,1586713
,299999,299999,299999,299999,26.609667,1598000,1578143
,299999,299999,299999,299999,27.744308,1610000,1588761
,299999,299999,299999,299999,28.863406,1598000,1576209
,299999,299999,299999,299999,27.930825,1610000,1569864
,299999,299999,299999,299999,27.635507,1598000,1577144
,299999,299999,299999,299999,27.246931,1585000,1574404
,299999,299999,299999,299999,27.293560,1623000,1593810
