,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,70.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.3280546207257142,100000.0,399999.0,399999.0,399999.0,399999.0,29.258587838,2019524.0,1994799.123
std,0.20788691313061092,0.0,0.0,0.0,0.0,0.0,0.5798162667049619,94242.44830787803,90302.1436956837
min,2.1424499953,100000.0,399999.0,399999.0,399999.0,399999.0,27.480077,1673000.0,1661084.0
25%,2.1440411470750003,100000.0,399999.0,399999.0,399999.0,399999.0,28.863406,2048000.0,2023935.0
50%,2.1458912356499997,100000.0,399999.0,399999.0,399999.0,399999.0,29.251982,2060000.0,2035979.0
75%,2.55809436,100000.0,399999.0,399999.0,399999.0,399999.0,29.656101,2073000.0,2043284.5
max,2.578640411,100000.0,399999.0,399999.0,399999.0,399999.0,31.288119,2098000.0,2068301.0
