,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,9.0,3.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0
mean,7.275555555555554,100000.0,600000.0,600000.0,600000.0,600000.0,39764.19262981575,0.0,0.0,0.0,3417757.1189279733,680340.0335008375,5017809.045226131,39769.08710217755
std,0.014240006242195919,0.0,0.0,0.0,0.0,0.0,651.2722820101565,0.0,0.0,0.0,27633.500916343382,5457.888386222248,3052.183494955266,649.9814316793965
min,7.26,100000.0,600000.0,600000.0,600000.0,600000.0,37972.0,0.0,0.0,0.0,2958000.0,590000.0,5010000.0,37972.0
25%,7.27,100000.0,600000.0,600000.0,600000.0,600000.0,39433.0,0.0,0.0,0.0,3416000.0,680000.0,5019000.0,39433.0
50%,7.27,100000.0,600000.0,600000.0,600000.0,600000.0,39920.0,0.0,0.0,0.0,3416000.0,680000.0,5019000.0,39920.0
75%,7.28,100000.0,600000.0,600000.0,600000.0,600000.0,40407.0,0.0,0.0,0.0,3419000.0,681000.0,5019000.0,40407.0
max,7.31,100000.0,600000.0,600000.0,600000.0,600000.0,41868.0,0.0,0.0,0.0,3580000.0,712000.0,5019000.0,41868.0
