,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,8.587083333333334,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26186.40350877193,27296.052631578947,28418.859649122805,25885.964912280702,255.0,23532.894736842107,833812.0438596491,901735.197368421,751131.2521929825,48563.333333333336,1021436.4035087719,49015.15789473684,11549.467105263158,918582.7850877193,10078.27850877193,26430.510964912282,1215052.0833333333,31607.282894736843
std,0.036173394819309014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0179269850834,715.6536929359337,760.2743967018199,695.464388196594,0.0,648.7631155545963,12087.427414523276,718.4194835656157,10729.555988068381,194.62774461612346,445.75088335261825,17.11683392074054,2088.1972231739996,425.9762231887951,1956.6776448303563,2707.139718378895,250.05722788217346,3328.3590942766405
min,8.55,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,26000.0,23000.0,255.0,22000.0,662532.0,901250.0,600434.0,48032.0,1021250.0,49008.0,10492.0,917500.0,9170.0,25025.0,1215000.0,30375.0
25%,8.56,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26000.0,27000.0,28000.0,26000.0,255.0,23000.0,834056.0,901250.0,751434.0,48488.0,1021250.0,49008.0,10980.0,918750.0,9180.0,25480.0,1215000.0,30375.0
50%,8.575,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26000.0,27000.0,29000.0,26000.0,255.0,24000.0,835152.0,901250.0,752335.0,48488.0,1021250.0,49008.0,11224.0,918750.0,10098.0,25753.0,1215000.0,30375.0
75%,8.5925,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,29000.0,26000.0,255.0,24000.0,837070.0,902500.0,754137.0,48792.0,1021250.0,49008.0,11529.0,918750.0,10098.0,26026.0,1215000.0,31590.0
max,8.67,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,29000.0,27000.0,255.0,24000.0,843098.0,907500.0,760386.0,48944.0,1022500.0,49056.0,25498.0,918750.0,22950.0,48958.0,1216250.0,58368.0
