[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13977       tick       5876184       3914678       1957613         12001 
      2  13977       tick      10536370       7024247       3512123         21454 
      3  13977       tick      10529213       7019476       3509737         21391 
      4  13977       tick      10539706       7026472       3513234         21450 
      5  13977       tick      10509409       7006273       3503136         21431 
      6  13977       tick      10506618       7004412       3502206         21358 
      7  13977       tick      10123830       6749221       3374609         20657 
      8  13977       tick      10832566       7221710       3610856         22110 
      9  13977       tick      10515628       7010420       3505208         21408 
     10  13977       tick      10542103       7028068       3514035         21398 
     11  13977       tick      10412453       6941636       3470817         21217 
     12  13977       tick      10451935       6967957       3483978         21234 
     13  13977       tick      10441786       6961190       3480596         21254 
     14  13977       tick      10304617       6869744       3434873         20993 
     15  13977       tick      10440870       6960579       3480291         21201 
     16  13977       tick      10298388       6865593       3432795         21036 
     17  13977       tick      10391562       6927709       3463853         21234 
     18  13977       tick      10519063       7012709       3506354         21450 
     19  13977       tick      10524330       7016220       3508110         21482 
     20  13977       tick      10539396       7026265       3513131         21521 
     21  13977       tick      10541702       7027802       3513900         21383 
     22  13977       tick      10537730       7025153       3512577         21437 
     23  13977       tick      10532869       7021912       3510957         21495 
     24  13977       tick      10544568       7029712       3514856         21518 
     25  13977       tick      10537254       7024835       3512419         21499 
     26  13977       tick      10500865       7000576       3500289         21447 
     27  13977       tick      10433081       6955388       3477693         21266 
     28  13977       tick      10531588       7021059       3510529         21463 
     29  13977       tick      10497042       6998029       3499013         21313 
     30  13977       tick      10511032       7007355       3503677         21457 
     31  13977       tick      10539651       7026434       3513217         21538 
     32  13977       tick      10538281       7025521       3512760         21442 
     33  13977       tick      10537599       7025066       3512533         21454 
     34  13977       tick      10536133       7024089       3512044         21524 
     35  13977       tick      10537969       7025313       3512656         21435 
     36  13977       tick      10524894       7016597       3508297         21449 
     37  13977       tick      10398784       6932523       3466261         21250 
     38  13977       tick      10524021       7016015       3508006         21520 
     39  13977       exit       1904080       1269353        634660          3897 
