[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  20821       tick        523959       3398472       3398472       1665966 
      2  20821       tick       2005801      13037947      13037947       5253748 
      3  20821       tick       2042023      13273047      13273047       5648509 
      4  20821       tick       2023597      13153278      13153278       5408610 
      5  20821       tick       2053734      13349167      13349167       5130078 
      6  20821       tick       2054954      13357142      13357142       5560382 
      7  20821       tick       2050797      13330091      13330091       5629160 
      8  20821       tick       2054057      13351310      13351310       5916126 
      9  20821       tick       2050025      13325081      13325081       5579935 
     10  20821       tick       2047044      13305673      13305673       6909043 
     11  20821       tick       2050897      13330782      13330782       7174888 
     12  20821       tick       2055761      13362360      13362360       6866948 
     13  20821       tick       2046685      13303368      13303368       7306831 
     14  20821       tick       2001155      13007407      13007407       6547953 
     15  20821       tick       2085920      13558409      13558409       7006759 
     16  20821       tick       2055049      13357727      13357727       6773906 
     17  20821       tick       2030732      13199683      13199683       7307043 
     18  20821       tick       2054043      13351204      13351204       7134054 
     19  20821       tick       2055697      13361955      13361955       6824106 
     20  20821       tick       2044869      13291575      13291575       7073492 
     21  20821       tick       2014332      13093054      13093054       7186066 
     22  20821       tick       2010321      13067013      13067013       6859230 
     23  20821       tick       1990935      12940951      12940951       6982325 
     24  20821       tick       2021580      13140191      13140191       6994781 
     25  20821       tick       2030120      13195701      13195701       6965078 
     26  20821       tick       2030931      13200956      13200956       7185644 
     27  20821       tick       2024290      13157796      13157796       7590987 
     28  20821       tick       2038460      13249901      13249901       7200606 
     29  20821       tick       2037058      13240787      13240787       7130638 
     30  20821       tick       2025588      13166228      13166228       7175784 
     31  20821       tick       2033286      13216293      13216293       7133157 
     32  20821       tick       2018323      13118999      13118999       7115606 
     33  20821       tick       1999248      12994998      12994998       7243373 
     34  20821       tick       2001297      13008310      13008310       7072232 
     35  20821       tick       2014845      13096423      13096423       7258886 
     36  20821       tick       2021172      13137523      13137523       7248152 
     37  20821       tick       2015672      13101757      13101757       6992588 
     38  20821       tick       2030438      13197750      13197750       7263936 
     39  20821       tick       2004314      13027950      13027950       6903085 
     40  20821       tick       2085204      13553728      13553728       7206199 
     41  20821       tick       2032333      13210071      13210071       6706374 
     42  20821       tick       2046288      13300781      13300781       6989850 
     43  20821       tick       2040552      13263461      13263461       6362642 
     44  20821       tick       2037791      13245536      13245536       6813103 
     45  20821       exit         31286        203107        203107         73537 
