[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9627       tick        283281         13511       1105389 
      2   9627       tick       1188668            94       2375129 
      3   9627       tick       1188273           105       2374364 
      4   9627       tick       1183250           114       2364371 
      5   9627       tick       1189609            94       2377023 
      6   9627       tick       1191425           107       2380701 
      7   9627       tick       1190450            91       2378707 
      8   9627       tick       1187007           100       2371858 
      9   9627       tick       1189930           105       2377684 
     10   9627       tick       1173610           120       2345134 
     11   9627       tick       1190772            93       2379362 
     12   9627       tick       1190705            93       2379238 
     13   9627       tick       1184178           128       2366234 
     14   9627       tick       1184954           103       2367771 
     15   9627       tick       1187562           104       2372915 
     16   9627       tick       1189505           104       2376870 
     17   9627       tick       1189618           113       2377011 
     18   9627       tick       1162279           168       2323010 
     19   9627       tick       1084404           261       2167573 
     20   9627       tick       1117237           158       2232419 
     21   9627       tick       1163145           131       2324170 
     22   9627       tick       1213162           101       2424110 
     23   9627       tick       1185445           135       2368775 
     24   9627       tick       1178881           132       2355620 
     25   9627       tick       1190737           114       2379291 
     26   9627       tick       1183138           128       2364121 
     27   9627       tick       1174221           131       2346321 
     28   9627       tick       1179569           126       2356954 
     29   9627       tick       1178042           133       2353961 
     30   9627       tick       1180411            95       2358681 
     31   9627       tick       1162789           159       2323488 
     32   9627       tick       1169338           164       2336617 
     33   9627       tick       1179152           139       2356225 
     34   9627       tick       1177876           138       2353633 
     35   9627       tick       1169855           149       2337620 
     36   9627       tick       1169887           158       2337688 
     37   9627       tick       1170529           147       2338995 
     38   9627       tick       1106807           220       2211496 
     39   9627       exit             0             0             0 
