[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  14789       tick      99412417       5279382      47969463        868063 
      2  14789       tick     100053719      11370131      97477831       1442309 
      3  14789       tick      99705372      11427111      97669412       1444718 
      4  14789       tick      98772629      11236130      96320255       1424521 
      5  14789       tick      98964660      11282319      96625854       1429556 
      6  14789       tick      99881829      11386636      97472374       1441877 
      7  14789       tick     100052781      11518036      98297894       1454110 
      8  14789       tick      99935058      11356993      97203096       1439053 
      9  14789       tick      99968010      11500226      98157042       1452216 
     10  14789       tick     100052364      11530471      98330962       1455638 
     11  14789       tick     100053612      11520561      98286571       1454608 
     12  14789       tick     100055439      11451481      97887447       1448583 
     13  14789       tick     100054203      11496638      98088332       1451964 
     14  14789       tick      99813492      11482295      98055123       1450200 
     15  14789       tick     100103012      11510930      98259339       1453560 
     16  14789       tick      99966306      11490885      98119939       1451320 
     17  14789       tick      99992492      11511955      98185492       1454002 
     18  14789       tick     100051287      11416290      97663946       1444871 
     19  14789       tick      99954675      11466521      97945539       1449796 
     20  14789       tick     100052823      11497780      98165585       1452136 
     21  14789       tick     100052283      11513826      98276643       1453834 
     22  14789       tick     100054524      11497814      98160645       1452785 
     23  14789       tick     100058376      11501709      98159029       1453206 
     24  14789       tick      99801986      11456306      97921993       1447390 
     25  14789       tick      99703433      11443306      97753414       1446284 
     26  14789       tick      96950546      11127509      95031070       1406514 
     27  14789       tick     101933491      11637057      99562233       1474174 
     28  14789       tick      99536489      11363075      97292194       1438689 
     29  14789       tick      99118047      11301887      96752427       1431597 
     30  14789       tick      99233428      11363235      97189981       1438091 
     31  14789       tick      99435831      11352462      97135983       1436936 
     32  14789       exit      87132968       9225514      78999502       1168352 
