[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  25740       tick          5688           681           228          5688 
      2  25740       tick           112             0             0           112 
      3  25740       tick           111             0             0           111 
      4  25740       tick           106             0             0           106 
      5  25740       tick           112             0             0           112 
      6  25740       tick           108             0             0           108 
      7  25740       tick           120             0             0           120 
      8  25740       tick           111             0             0           111 
      9  25740       tick           109             0             0           109 
     10  25740       tick           108             0             0           108 
     11  25740       tick           108             0             0           108 
     12  25740       tick           107             0             0           107 
     13  25740       tick           107             0             0           107 
     14  25740       tick           111             0             0           111 
     15  25740       tick           110             0             0           110 
     16  25740       tick           109             0             0           109 
     17  25740       tick           105             0             0           105 
     18  25740       tick           115             0             0           115 
     19  25740       tick           106             0             0           106 
     20  25740       tick           107             0             0           107 
     21  25740       tick           109             0             0           109 
     22  25740       tick           107             0             0           107 
     23  25740       tick           108             0             0           108 
     24  25740       tick           109             0             0           109 
     25  25740       tick           109             0             0           109 
     26  25740       tick           111             0             0           111 
     27  25740       tick           118             0             0           118 
     28  25740       tick           110             0             0           110 
     29  25740       tick           103             0             0           103 
     30  25740       tick           113             0             0           113 
     31  25740       tick           108             0             0           108 
     32  25740       tick           107             0             0           107 
     33  25740       tick           111             0             0           111 
     34  25740       tick           109             0             0           109 
     35  25740       tick           110             0             0           110 
     36  25740       tick           109             0             0           109 
     37  25740       tick           109             0             0           109 
     38  25740       tick           109             0             0           109 
     39  25740       tick           106             0             0           106 
     40  25740       tick           109             0             0           109 
     41  25740       tick           107             0             0           107 
     42  25740       tick           108             0             0           108 
     43  25740       tick           112             0             0           112 
     44  25740       tick           107             0             0           107 
     45  25740       tick           116             0             0           116 
     46  25740       tick           107             0             0           107 
     47  25740       tick           116             0             0           116 
     48  25740       tick           111             0             0           111 
     49  25740       tick           109             0             0           109 
     50  25740       tick           107             0             0           107 
     51  25740       tick           106             0             0           106 
     52  25740       tick           113             0             0           113 
     53  25740       tick           107             0             0           107 
     54  25740       tick           107             0             0           107 
     55  25740       tick           114             0             0           114 
     56  25740       tick           107             0             0           107 
     57  25740       tick           107             0             0           107 
     58  25740       tick           109             0             0           109 
     59  25740       tick           108             0             0           108 
     60  25740       tick           107             0             0           107 
     61  25740       tick           111             0             0           111 
     62  25740       tick           108             0             0           108 
     63  25740       tick           108             0             0           108 
     64  25740       tick           110             0             0           110 
