,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,103.0,5.0,991.0,991.0,991.0,991.0,991.0,991.0,991.0
mean,4.429809026559223,100000.0,299999.0,299999.0,299999.0,299999.0,29.311817239152372,2084846.6195761857,2063216.1170534813
std,0.35536557449011996,0.0,0.0,0.0,0.0,0.0,0.6005260858857616,53790.30258980336,51546.786347374175
min,4.1216778073,100000.0,299999.0,299999.0,299999.0,299999.0,27.246931,1848000.0,1829503.0
25%,4.1377267175,100000.0,299999.0,299999.0,299999.0,299999.0,28.925578,2098000.0,2076682.0
50%,4.1499709494,100000.0,299999.0,299999.0,299999.0,299999.0,29.298611,2111000.0,2082248.0
75%,4.6202006725,100000.0,299999.0,299999.0,299999.0,299999.0,29.718273,2111000.0,2086525.0
max,5.155148008,100000.0,299999.0,299999.0,299999.0,299999.0,30.992801,2148000.0,2118066.0
