howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,encrypt,900000,39442.0,39442.0,39442.0,45838.0,39642.149122807015,38376.0,2.0,2.0,2.0,2.0,2.0,2.0,,1066250.0,1066250.0,1066250.0,1066250.0,1066219.846491228,1065000.0,
1,little,encrypt,900000,126735.0,126735.0,126735.0,128865.0,126061.96271929824,56498.0,7.825,7.845,7.85,7.86,7.836666666666667,7.8,0.2203270699592334,1065000.0,1065000.0,1065000.0,1066250.0,1065000.0,1063750.0,
2,little,encrypt,900000,214524.0,214524.0,215586.0,215789.0,212565.2149122807,43706.0,7.78,7.78,7.782500000000001,7.84,7.789166666666667,7.77,0.2189916123892975,1062500.0,1062500.0,1062500.0,1066250.0,1062804.2763157894,1062500.0,
3,little,encrypt,900000,289742.0,290788.0,291066.0,293160.0,288546.21710526315,40508.0,7.78,7.785,7.8,7.85,7.797222222222222,7.78,0.2192180934976492,1046250.0,1046250.0,1046250.0,1066250.0,1046633.7719298246,1045000.0,
4,little,encrypt,900000,370265.0,370975.0,371308.0,373394.0,368594.9583333333,103305.0,7.79,7.8,7.81,7.87,7.809583333333333,7.79,0.2195656248535682,1043750.0,1043750.0,1043750.0,1065000.0,1044095.394736842,1043750.0,
