,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,15.327777777777776,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23984.64912280702,24640.35087719298,24839.912280701756,22594.298245614034,255.0,22995.614035087718,54901.54824561404,915000.0,49759.14473684211,48429.666666666664,1021203.399122807,49006.21052631579,121259.70614035087,916236.2938596491,110701.82894736843,70570.5,1216831.1403508773,85126.03947368421
std,0.0804074590888446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.2676053192284,623.738364175464,697.426346485369,652.8806421024292,0.0,741.2363121730491,9138.451881171144,0.0,8373.114544720216,173.64911781295095,251.1390812937624,9.643740721680475,4746.409435440788,175.26643217663647,4353.473955677764,1532.7639087609025,624.1439095423248,1900.8073191074548
min,15.2,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,21000.0,255.0,21000.0,50964.0,915000.0,45750.0,48032.0,1020000.0,48960.0,59231.0,915000.0,54103.0,51961.0,1216250.0,62016.0
25%,15.282499999999999,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,24000.0,24000.0,22000.0,255.0,22000.0,52608.0,915000.0,47580.0,48184.0,1021250.0,49008.0,121024.0,916250.0,110836.0,69910.75,1216250.0,83973.0
50%,15.3,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,23000.0,255.0,23000.0,53156.0,915000.0,48495.0,48488.0,1021250.0,49008.0,121756.0,916250.0,110836.0,70707.0,1216250.0,85155.0
75%,15.387500000000001,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,23000.0,255.0,24000.0,53978.0,915000.0,48495.0,48488.0,1021250.0,49008.0,122244.0,916250.0,111752.0,71526.0,1217500.0,86407.0
max,15.5,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25000.0,26000.0,26000.0,24000.0,255.0,24000.0,115902.0,915000.0,105225.0,48792.0,1022500.0,49056.0,124501.0,917500.0,113584.0,73528.0,1217500.0,88841.0
