[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3540       tick          7148       1180952      31981567 
      2   3540       tick          3793       1408160      37945594 
      3   3540       tick          3975       1406785      37944496 
      4   3540       tick          3593       1403904      37967050 
      5   3540       tick          3555       1405595      37966557 
      6   3540       tick          3465       1404968      37950868 
      7   3540       tick          3123       1408519      37992404 
      8   3540       tick          3367       1405636      37921622 
      9   3540       tick          3394       1407227      37984397 
     10   3540       tick          3806       1402162      37960235 
     11   3540       tick          3647       1410059      37954012 
     12   3540       tick          3905       1405563      37936822 
     13   3540       tick          3283       1409224      38007449 
     14   3540       tick          3717       1405116      37897297 
     15   3540       tick          3544       1407338      37987075 
     16   3540       tick          3447       1407930      37934293 
     17   3540       tick          4170       1407365      37947536 
     18   3540       tick          3842       1404056      37896814 
     19   3540       tick          4095       1406394      37883320 
     20   3540       tick          3592       1407628      37966660 
     21   3540       tick          3321       1400544      37898242 
     22   3540       tick          3662       1410030      38015556 
     23   3540       tick          3252       1407828      37982925 
     24   3540       tick          3556       1405203      37924281 
     25   3540       exit          4256       1380738      37408871 
