[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  16269       tick        811220          2231       2990416 
      2  16269       tick       2189690            12       7369869 
      3  16269       tick       2191450            15       7375940 
      4  16269       tick       2191599            10       7376380 
      5  16269       tick       2190535            10       7372813 
      6  16269       tick       2186706            16       7359883 
      7  16269       tick       2191963            10       7377559 
      8  16269       tick       2184336            10       7351790 
      9  16269       tick       2188207            11       7364801 
     10  16269       tick       2183758             8       7349809 
     11  16269       tick       2185824            13       7356529 
     12  16269       tick       2193443            12       7382466 
     13  16269       tick       2188314            13       7365253 
     14  16269       tick       2185551             8       7355747 
     15  16269       tick       2184757            15       7353425 
     16  16269       tick       2184186            18       7351391 
     17  16269       tick       2188925            10       7367235 
     18  16269       tick       2191806            11       7377310 
     19  16269       tick       2190996            10       7374379 
     20  16269       tick       2183073             9       7347578 
     21  16269       tick       2192729            11       7380242 
     22  16269       exit        528719            98       1779153 
