[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   1600       tick            32      34553039          1576          2073 
      2   1600       tick             1      35129424            18            36 
      3   1600       tick             0      35165237            17            31 
      4   1600       tick             0      35166784            16            28 
      5   1600       tick             1      35018548            27            34 
      6   1600       tick             0      35102823            13            29 
      7   1600       tick             0      35193584             7            26 
      8   1600       tick             0      35189357            17            24 
      9   1600       tick             0      35192145            21            21 
     10   1600       tick             0      35130973            19            34 
     11   1600       tick             0      35175392            19            25 
     12   1600       tick             0      35173180            17            26 
     13   1600       tick             0      35169465            16            22 
     14   1600       tick             0      35151552            20            21 
     15   1600       tick             0      35162138            19            24 
     16   1600       tick             0      35070032            15            26 
     17   1600       tick             0      35173080            18            28 
     18   1600       tick             1      35166994            19            31 
     19   1600       tick             0      35198645            10            21 
     20   1600       tick             0      35133772            20            27 
     21   1600       tick             0      35134273            18            29 
     22   1600       tick             0      35173653            12            29 
     23   1600       tick             0      35175535            16            24 
     24   1600       tick             0      35191469            13            24 
     25   1600       tick             0      35120845            13            18 
     26   1600       tick             0      35097167            20            26 
     27   1600       tick             0      35194454            10            21 
     28   1600       tick             0      35190995            19            26 
     29   1600       tick             0      35193204            14            25 
     30   1600       tick             0      35175215            13            27 
     31   1600       tick             0      35139602            15            21 
     32   1600       tick             0      33923814            13            22 
     33   1600       tick             0      36424211            14            27 
     34   1600       tick             0      35165098            16            21 
     35   1600       tick             0      35163328            19            26 
     36   1600       tick             0      35116354            20            32 
     37   1600       tick             0      35192152            16            17 
     38   1600       exit             7      19853674            95           158 
