,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,16.0,4.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0
mean,6.25375,100000.0,700000.0,700000.0,700000.0,700000.0,45522.363520408166,0.0,0.0,0.0,3866103.3163265307,770215.5612244898,5018081.632653061,45526.09056122449
std,0.011474609652038894,0.0,0.0,0.0,0.0,0.0,624.6030150684082,0.0,0.0,0.0,6641.391875993476,1385.2765989166328,2726.056923037834,626.0339417780618
min,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,43329.0,0.0,0.0,0.0,3855000.0,768000.0,5010000.0,43329.0
25%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,45277.0,0.0,0.0,0.0,3862000.0,769000.0,5019000.0,45277.0
50%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,45277.0,0.0,0.0,0.0,3866000.0,770000.0,5019000.0,45764.0
75%,6.26,100000.0,700000.0,700000.0,700000.0,700000.0,45764.0,0.0,0.0,0.0,3870000.0,771000.0,5019000.0,45764.0
max,6.28,100000.0,700000.0,700000.0,700000.0,700000.0,47225.0,0.0,0.0,0.0,3923000.0,781000.0,5019000.0,47225.0
