[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3778       tick           521         10305         96688 
      2   3778       tick             0             0             0 
      3   3778       tick             0             0             0 
      4   3778       tick             0             0             0 
      5   3778       tick             0             0             0 
      6   3778       tick             0             0             0 
      7   3778       tick             0             0             0 
      8   3778       tick             0             0             0 
      9   3778       tick             0             0             0 
     10   3778       tick             0             0             0 
     11   3778       tick             0             0             0 
     12   3778       tick             0             0             0 
     13   3778       tick             0             0             0 
     14   3778       tick             0             0             0 
     15   3778       tick             0             0             0 
     16   3778       tick             0             0             0 
     17   3778       tick             0             0             0 
     18   3778       tick             0             0             0 
     19   3778       tick             0             0             0 
     20   3778       exit            28           166           599 
